transcript,hippuristanol_tpUTR_max,hippuristanol_tpUTR_average,hippuristanol_tpUTR_std,hippuristanol_tpUTR_gini
PB2015.10246.4,1.433,0.20772732067511931,0.26413378719437586,0.640114370984
PB2015.6819.2,2.714,0.05744045977009821,0.21941746285717517,0.928038322334
PB2015.4932.3,1.70233333333,0.05721153111871707,0.18802755249770356,0.916559033478
PB2015.16517.5,1.12133333333,0.143745210728023,0.22201933363495405,0.714356825052
PB2015.9992.1,1.094,0.054074829931982905,0.1330799167483649,0.860881615195
PB2015.16041.2,2.57933333333,0.1266603206412555,0.31869223397378327,0.866202582185
PB2015.6452.8,1.00066666667,0.09203718285210762,0.15394693949727722,0.74421208864
PB2015.6452.9,0.959333333333,0.08825361366628119,0.1476822266723814,0.744385101946
PB2015.287.1,1.32066666667,0.17836077481841525,0.2748266786711477,0.72150469247
PB2015.6452.4,0.961333333333,0.08868239405853212,0.14797054279513822,0.743268590304
PB2015.6452.6,0.96,0.08885676741125888,0.14800098874274492,0.742586298455
PB2015.6452.7,NA,NA,NA,NA
PB2015.14888.1,2.054,0.1883672555948114,0.324772986384643,0.750741839388
PB2015.6452.1,0.967333333333,0.08914397905759557,0.14879401640039655,0.743341351837
PB2015.6904.2,2.76566666667,0.1676748554913266,0.34517027077799195,0.808776258202
PB2015.6452.3,0.964333333333,0.0885822454308107,0.14820893604811952,0.744281397911
PB2015.2178.1,0.854,0.09336630036633334,0.1800671090131213,0.804322255223
PB2015.10811.4,1.08233333333,0.11029475766569524,0.1907835773547185,0.755503271099
PB2015.2178.4,0.752333333333,0.12313725490194116,0.1856698369435093,0.717693892844
PB2015.55.1,1.264,0.051047752808976686,0.1508689683046739,0.899975753222
PB2015.5487.1,2.759,0.17715525114154138,0.3167004191682886,0.759726542901
PB2015.11046.1,1.46766666667,0.11584480122328213,0.254763154026221,0.835633763163
PB2015.14366.1,NA,NA,NA,NA
PB2015.12314.3,1.709,0.03875355915563432,0.14760997295976871,0.934612544754
PB2015.12314.2,1.77333333333,0.04030387825232651,0.15365486378703483,0.934599398216
PB2015.1984.8,1.183,0.2346061643835387,0.2806545630884603,0.613618893931
PB2015.1984.1,1.22466666667,0.1911267361111466,0.27317602418230114,0.690904655362
PB2015.14137.4,1.67033333333,0.11029572271385842,0.2190906225653945,0.792177007363
PB2015.1984.5,1.185,0.23449657534244725,0.28076831758902365,0.613951941328
PB2015.14137.3,0.689333333333,0.06421364653245638,0.13994855316111884,0.835853507096
PB2015.14137.1,1.869,0.12135115070529619,0.24300952650478352,0.793641756481
PB2015.7073.1,1.30933333333,0.1255244252873599,0.24016697252263558,0.795720490925
PB2015.7073.3,1.25166666667,0.09885153090697572,0.2114182203129683,0.828457273224
PB2015.7073.4,1.27866666667,0.12253232758622415,0.23445246479010148,0.795673822903
PB2015.15533.3,0.785333333333,0.159255555555565,0.21606786799579022,0.67647154585
PB2015.15533.2,0.781666666667,0.1606777777777483,0.21756551986033332,0.676669432727
PB2015.15533.5,0.774666666667,0.15779999999998168,0.2139589455254621,0.67685771957
PB2015.15533.4,0.777333333333,0.15943333333336665,0.2160702586351483,0.677025112087
PB2015.9211.1,4.631,0.1332899646999153,0.48972481883837443,0.935588667479
PB2015.8325.2,1.11066666667,0.2978168498168769,0.27979718044069846,0.505467743906
PB2015.1964.1,1.771,0.25811111111111085,0.3299745116758762,0.624410204124
PB2015.10084.1,NA,NA,NA,NA
PB2015.10084.3,NA,NA,NA,NA
PB2015.10084.2,NA,NA,NA,NA
PB2015.9708.1,NA,NA,NA,NA
PB2015.5739.1,NA,NA,NA,NA
PB2015.9708.4,NA,NA,NA,NA
PB2015.7595.1,1.92866666667,0.2990386904761723,0.3450859443948804,0.590957472144
PB2015.7595.3,1.78733333333,0.04255333333333967,0.13927149609552772,0.910589877046
PB2015.3275.2,1.95466666667,0.2543299663300505,0.41166757724249087,0.730397332786
PB2015.1800.1,1.0,0.10574747474747476,0.246323253033887,0.860424540241
PB2015.7714.1,0.983666666667,0.06561386918831678,0.1523754318521034,0.848719184006
PB2015.10820.1,1.62766666667,0.2155694164989689,0.29479387270713936,0.668559046664
PB2015.10138.1,1.94433333333,0.08482197802196996,0.21033681531868073,0.838484336137
PB2015.10138.3,2.59366666667,0.1848585365853673,0.3687385616823447,0.776614130929
PB2015.10138.2,1.91133333333,0.1353717948717548,0.2711910706703201,0.778800735975
PB2015.10138.5,NA,NA,NA,NA
PB2015.13284.5,0.861666666667,0.28726785714288755,0.2419982488757453,0.47248628736
PB2015.13284.8,0.898333333333,0.3013571428571196,0.25181465892390903,0.469396522534
PB2015.4194.1,0.595333333333,0.14904901960782352,0.1483130881172235,0.529823835079
PB2015.8143.3,NA,NA,NA,NA
PB2015.8143.2,NA,NA,NA,NA
PB2015.11436.4,1.34933333333,0.06753929539296748,0.18217057990035676,0.871202868396
PB2015.1030.10,1.14766666667,0.14126137566140046,0.2375219327629129,0.752913176177
PB2015.4630.1,0.351333333333,0.006216989843036011,0.038443724874165856,0.976094507846
PB2015.4630.2,0.344333333333,0.006137580794083103,0.03794651880117136,0.976086102201
PB2015.11797.1,5.83833333333,0.2054851980007835,0.7738146655494301,0.939319194412
PB2015.7666.1,2.30133333333,0.16011515689761902,0.30236869182437104,0.781210580117
PB2015.7666.2,1.362,0.15188143176734561,0.23848039477749855,0.716183382779
PB2015.7666.3,1.40066666667,0.15287654320987876,0.2412578641192685,0.71748275212
PB2015.7842.4,1.19466666667,0.299572222222375,0.3211600794557014,0.572496275554
PB2015.16093.12,1.92466666667,0.21214939309061437,0.29953542734563043,0.674884167705
PB2015.16093.10,1.316,0.23121756487039924,0.30785645255579613,0.666199610448
PB2015.10142.2,2.34966666667,0.1603496183206233,0.33863157750259615,0.81483804897
PB2015.10142.3,2.33733333333,0.15880814249356076,0.33473480192243926,0.814173241136
PB2015.8307.1,1.133,0.4436818181819559,0.3581784510560442,0.4556118505
PB2015.10142.1,2.678,0.12540713879408766,0.29537974873949296,0.838695904117
PB2015.4263.1,0.966333333333,0.05374206349203231,0.14528341142934123,0.882116491495
PB2015.8230.2,2.11366666667,0.1609722222222403,0.2925302496936155,0.76738212734
PB2015.4263.3,0.958,0.052864281658173765,0.14376470334565522,0.882960195313
PB2015.3038.2,0.316,0.004673684210526316,0.034666058663607814,0.983404457089
PB2015.1095.9,1.033,0.16780994152047413,0.20981926674276313,0.628767974195
PB2015.1095.6,NA,NA,NA,NA
PB2015.5062.8,1.27866666667,0.3943961352658015,0.3749208366272138,0.529335222149
PB2015.1095.3,1.038,0.2829965277777812,0.2740823430558684,0.527692615609
PB2015.8323.3,NA,NA,NA,NA
PB2015.9621.1,1.252,0.08814534883722674,0.17326213933051388,0.776314201728
PB2015.11802.1,1.34433333333,0.180993630573121,0.31434281409277615,0.763165633787
PB2015.9621.3,1.29033333333,0.09043798449605814,0.17758237715491984,0.775948377336
PB2015.9621.2,1.28466666667,0.09015503875966278,0.17731229619413674,0.77623477774
PB2015.6985.7,NA,NA,NA,NA
PB2015.4688.1,0.0,0.0,0.0,NA
PB2015.185.1,2.18433333333,0.19167877629070648,0.2985140033916893,0.714435592973
PB2015.74.1,1.538,0.23967460317449582,0.3151732200981025,0.655605416609
PB2015.2439.7,0.877,0.23732051282050115,0.27213857833559213,0.610661851789
PB2015.9613.1,2.15233333333,0.06745569620254431,0.20958862332737577,0.903046675934
PB2015.6539.1,2.34633333333,0.06894331065756804,0.20981365638777533,0.901852278209
PB2015.6539.2,1.87166666667,0.054732876712354446,0.16595616304188776,0.900878964006
PB2015.6539.3,0.274333333333,0.010766666666649998,0.048749883190673304,0.956849845201
PB2015.6539.4,2.22966666667,0.06420148401826199,0.19591315658149525,0.90181366095
PB2015.6539.5,1.62033333333,0.06903205128208012,0.17977240390647692,0.871336925474
PB2015.15901.1,1.023,0.08497163120569148,0.17032563485934155,0.794468014072
PB2015.11086.5,NA,NA,NA,NA
PB2015.1959.5,1.02133333333,0.0450380687093454,0.13805182767333365,0.906689543734
PB2015.1959.4,1.02533333333,0.044710743801628094,0.13789195813757685,0.907678928986
PB2015.1959.2,0.971333333333,0.03860823045266914,0.12549447498545255,0.916237137889
PB2015.11086.2,NA,NA,NA,NA
PB2015.1354.1,1.28233333333,0.03290335790333907,0.13697645099372632,0.949041065731
PB2015.4004.1,1.16533333333,0.35209638554215866,0.2843002990744337,0.449125821655
PB2015.2521.1,1.06833333333,0.02907472613457746,0.11337765644722285,0.940852288144
PB2015.12301.1,NA,NA,NA,NA
PB2015.10318.8,1.474,0.15169796557116494,0.25763014591158656,0.754110012735
PB2015.461.4,1.12633333333,0.2674820512820323,0.30309723711693637,0.592729627013
PB2015.461.1,1.52333333333,0.11508298171590409,0.2593182416474482,0.841133547522
PB2015.461.3,1.11833333333,0.2643025641025801,0.30037528505814426,0.593697677785
PB2015.461.2,1.11666666667,0.27421717171727883,0.30616948879163614,0.58887586613
PB2015.2092.1,NA,NA,NA,NA
PB2015.2092.2,NA,NA,NA,NA
PB2015.362.1,2.083,0.3264588014982792,0.4210393594256487,0.637098644878
PB2015.362.2,2.102,0.32932771535576405,0.42494317527818876,0.637169939308
PB2015.11050.4,1.53033333333,0.23471428571423705,0.2962444392527012,0.640720489111
PB2015.11050.6,1.32533333333,0.19682466281311428,0.2529194060310284,0.645639505158
PB2015.11050.1,1.34833333333,0.20562741312739208,0.259688861871177,0.640206221068
PB2015.113.2,1.803,0.3118746438747167,0.37311476540141364,0.608209744158
PB2015.11050.3,1.30666666667,0.1932596153846221,0.2494359592577253,0.647684902043
PB2015.6151.6,1.633,0.23892175777068517,0.2930223662674667,0.620963192386
PB2015.6083.1,1.16833333333,0.2924864864864644,0.2769288467344903,0.519754970272
PB2015.1255.4,0.815666666667,0.04061167512692385,0.11298280154607197,0.892496408061
PB2015.14485.1,1.854,0.10540504451036514,0.21489569303853073,0.798314447779
PB2015.7589.1,1.112,0.22826120857695736,0.22702787552736098,0.517770440494
PB2015.7589.6,1.13333333333,0.23170565302149537,0.23141383072997682,0.519308478855
PB2015.13006.7,1.05933333333,0.09924619883039842,0.1884941103577155,0.795307306218
PB2015.1255.2,1.045,0.3498111111110767,0.3377251532471237,0.537806646974
PB2015.1255.3,0.816,0.04018914334182952,0.11075057936311807,0.891149642518
PB2015.3379.4,2.50033333333,0.11907756068680338,0.35767317258276643,0.904943568534
PB2015.4588.1,1.18033333333,0.08581364829399214,0.2126482547158088,0.865517494669
PB2015.3379.1,2.626,0.12372369194595767,0.3716650662873335,0.905033208713
PB2015.3379.2,2.634,0.12525162818239965,0.37371966767726394,0.903666324805
PB2015.3385.4,1.98966666667,0.050280629705669405,0.20029534479965974,0.937132501953
PB2015.3385.1,1.99733333333,0.04969591836731225,0.19952748560435302,0.93791393277
PB2015.9882.7,1.917,0.2947427184466034,0.33939702567034435,0.591089367709
PB2015.4744.1,1.454,0.09960039370074802,0.22028551569500313,0.834306296209
PB2015.4744.2,1.39833333333,0.09548330058935363,0.21137972649643383,0.834423960408
PB2015.5675.12,1.77366666667,0.3088857142857219,0.32007076116728034,0.553546072419
PB2015.5675.13,1.755,0.3114913678618489,0.3221943064822729,0.552617734202
PB2015.11244.1,1.94733333333,0.3321976744186105,0.392939417708852,0.596134111322
PB2015.16314.1,1.965,0.22661167512685768,0.30874638920540076,0.652965043687
PB2015.11244.3,2.12333333333,0.3639200000000018,0.42948480611009615,0.59690822383
PB2015.11244.4,NA,NA,NA,NA
PB2015.11244.7,1.93633333333,0.32989655172410914,0.3912398401778161,0.597840650886
PB2015.11244.8,1.91,0.3232854406131092,0.3839714507269102,0.597430914776
PB2015.794.1,1.909,0.10146401225115252,0.21836622060729807,0.82503800748
PB2015.7680.3,3.10933333333,0.026266592920338495,0.1912571792084167,0.980116618248
PB2015.2206.1,3.14266666667,0.3095101171458658,0.47543803615178143,0.696147457122
PB2015.14309.2,1.75833333333,0.07027513227508651,0.22201702859572067,0.903704195013
PB2015.14309.1,1.62,0.15736757990867123,0.3172942896663577,0.799285664742
PB2015.16392.5,1.18766666667,0.269464912280719,0.2909952225195455,0.570929681594
PB2015.15961.1,0.914,0.3458906249999468,0.24720538760735883,0.40648598312
PB2015.15961.2,0.949666666667,0.33601025641025234,0.24496800397544338,0.412999978868
PB2015.225.4,0.843333333333,0.05500509878901778,0.13214359723629604,0.859732160263
PB2015.16392.1,0.124,0.006476190476197619,0.025956632824878482,0.94435690943
PB2015.12124.1,4.33266666667,0.17519826839823374,0.6225414245944001,0.928640858139
PB2015.15961.6,0.905,0.33536507936511906,0.2445283529456311,0.413656543437
PB2015.6696.2,2.307,0.15251597347802345,0.34671516647911643,0.827078979964
PB2015.2537.3,0.43,0.027523255813953495,0.06977308256697813,0.863607484043
PB2015.9788.1,1.994,0.17965432098761297,0.2972368406045356,0.744846952281
PB2015.2537.1,0.403333333333,0.026562015503837206,0.06665444193390326,0.86197693083
PB2015.2537.4,0.443666666667,0.02813953488368605,0.07158640656540079,0.864158498302
PB2015.2537.8,0.212666666667,0.018896713615028166,0.05063637566080547,0.883436269793
PB2015.15231.2,1.38333333333,0.03654566608492496,0.15470270894540228,0.950981256608
PB2015.2494.1,0.807666666667,0.08155096418732231,0.1544884785689945,0.790288453566
PB2015.10360.4,1.74433333333,0.30377395833335713,0.37917769574006926,0.62923748084
PB2015.10360.1,1.77333333333,0.3051743589742797,0.38402708730879476,0.633048198269
PB2015.220.1,1.865,0.24725472636818027,0.295360244031992,0.601322261769
PB2015.3170.2,2.28033333333,0.17584649122809326,0.3307237757339219,0.786870341423
PB2015.220.7,1.86633333333,0.24335124378105114,0.29419028320222146,0.606585233201
PB2015.4485.32,NA,NA,NA,NA
PB2015.4485.33,NA,NA,NA,NA
PB2015.4485.30,1.42066666667,0.25255011655013987,0.35861023996740293,0.695236204392
PB2015.10292.6,0.880333333333,0.10789115646259184,0.1784754457950056,0.747083537072
PB2015.11287.2,0.490666666667,0.07379047619048572,0.11998389007513936,0.745814588097
PB2015.1991.1,NA,NA,NA,NA
PB2015.2640.1,1.58633333333,0.19217661691540558,0.23521927665456077,0.616337830619
PB2015.12431.2,NA,NA,NA,NA
PB2015.15159.1,2.048,0.2218983050847712,0.40168730872369574,0.772653459826
PB2015.6797.2,1.49566666667,0.08862962962963872,0.2215192461301128,0.866896848302
PB2015.12431.1,1.48666666667,0.017895489548963698,0.13123856572974216,0.982985862366
PB2015.6797.1,0.983,0.039594460929770335,0.13155546292058,0.917544927358
PB2015.1819.1,0.79,0.14539215686275164,0.2093490797876083,0.70291911575
PB2015.1928.3,0.593666666667,0.011803030303036362,0.06845391128795347,0.973114715836
PB2015.15351.7,1.46866666667,0.06523450292399825,0.19448615804514605,0.901638366339
PB2015.9264.2,2.27733333333,0.09386289631530896,0.24115573782472285,0.868459512894
PB2015.228.1,2.48633333333,0.08781202651516336,0.2873209931094478,0.915999084152
PB2015.11279.1,1.73333333333,0.11844244604310916,0.2310532933877853,0.78970002241
PB2015.3178.1,1.70366666667,0.3019094412331428,0.31102922379545966,0.539369281827
PB2015.2199.4,1.35,0.17432506887053717,0.24516904257222813,0.667099392964
PB2015.3358.1,NA,NA,NA,NA
PB2015.14375.8,2.13166666667,0.35919607843151957,0.5048436746612383,0.68701537423
PB2015.2199.1,1.36133333333,0.1758154269972066,0.24737132225678168,0.667275376728
PB2015.14375.6,2.17466666667,0.3690294117649216,0.5172522448053953,0.686018999933
PB2015.15515.5,1.35133333333,0.22135425383542676,0.325560858588124,0.707315148671
PB2015.14375.4,2.68566666667,0.15250200803215758,0.3514716994078958,0.849171703801
PB2015.14375.5,2.02533333333,0.33951960784329416,0.48011700093110665,0.689618731036
PB2015.14375.2,2.783,0.15514814814816588,0.3605364041504874,0.851018854002
PB2015.14375.3,2.90033333333,0.1617469879518,0.3748244318697994,0.850144581305
PB2015.855.5,1.83933333333,0.15846989030668124,0.2735804320935178,0.753896511773
PB2015.10408.1,0.766666666667,0.01962903225806452,0.08590150450444796,0.947964862575
PB2015.855.1,1.88866666667,0.1547034136545891,0.2718464710155362,0.758094239076
PB2015.9924.2,0.519,0.0366326530612449,0.0806374756003503,0.8247342391
PB2015.9924.1,0.495666666667,0.0350170068027551,0.07704993481204067,0.824510610461
PB2015.15174.2,2.00233333333,0.18321965317918784,0.32355050398829244,0.743529365209
PB2015.15174.1,2.18433333333,0.137792517006818,0.2798774736584512,0.790961270156
PB2015.7345.9,1.568,0.10947040169134746,0.2164965036359677,0.795139576551
PB2015.15174.5,1.94366666667,0.16414268585135253,0.28261044759951,0.734170494059
PB2015.7345.4,1.55066666667,0.10811556023884117,0.2138142035350345,0.795366963973
PB2015.7345.7,1.56166666667,0.1097762508809275,0.2162993288621388,0.794445778095
PB2015.15782.2,1.82366666667,0.39741716566874075,0.3619315295661233,0.491140247204
PB2015.7345.3,0.0833333333333,0.002525252525251515,0.014284985478510398,0.969696969697
PB2015.13371.2,0.166666666667,0.007575757575772727,0.03471648253761367,0.954545454545
PB2015.13371.1,0.176333333333,0.008015151515136364,0.03673003852465237,0.954545454545
PB2015.15589.1,NA,NA,NA,NA
PB2015.12814.1,1.69233333333,0.3708438818563545,0.4165868576235107,0.595184429328
PB2015.12814.2,1.661,0.36301687763696205,0.4075985238895277,0.59468408868
PB2015.40.2,1.71266666667,0.22757298201589118,0.332566941433584,0.693274248731
PB2015.12814.5,0.205333333333,0.024833333333318185,0.06338831345619683,0.874230406567
PB2015.8216.1,4.262,0.11085773317591265,0.34765952017259333,0.907391244229
PB2015.14972.1,1.28366666667,0.12256952380951255,0.21064643383422302,0.732285327999
PB2015.6275.2,4.672,0.7301511387160311,1.1608051993188244,0.741136379155
PB2015.15327.10,NA,NA,NA,NA
PB2015.11607.3,0.462333333333,0.015781073446322035,0.0652960273373335,0.94870086331
PB2015.11607.2,0.457333333333,0.015836849507746838,0.06496364601909789,0.947896665692
PB2015.11607.1,0.467,0.01596061884670464,0.06540924825391936,0.947800240642
PB2015.1309.1,2.96666666667,0.13703941279722834,0.3351075848762948,0.853831964186
PB2015.16595.1,NA,NA,NA,NA
PB2015.10898.2,1.056,0.16267820069205538,0.24540355519735996,0.720578409759
PB2015.10898.3,1.294,0.20021160409549832,0.30085491757264077,0.719013911632
PB2015.5578.2,1.394,0.04031910569106708,0.16359683966794825,0.944181973326
PB2015.10898.1,1.07066666667,0.16374796747964113,0.24738916767189548,0.721404195
PB2015.10898.6,1.059,0.1628594657375331,0.24595183485033395,0.721240986853
PB2015.10898.5,1.11966666667,0.1726193771626298,0.2603271853618896,0.720442317284
PB2015.2256.7,1.952,0.16762891207151076,0.25199345035469845,0.688938978937
PB2015.4495.1,2.33033333333,0.3074492971887581,0.3922641219105568,0.638941167133
PB2015.2256.1,2.01033333333,0.17348148148147138,0.2601228953040447,0.688362361831
PB2015.13379.3,NA,NA,NA,NA
PB2015.13379.2,NA,NA,NA,NA
PB2015.13379.1,NA,NA,NA,NA
PB2015.2592.1,1.28433333333,0.2568514492753312,0.2762218779155591,0.570621567969
PB2015.11290.2,0.663,0.015552545155995074,0.06752422462861023,0.951437537918
PB2015.11290.1,0.619666666667,0.014563218390802957,0.06316483266451621,0.951315174847
PB2015.13976.1,2.119,0.0815742318616127,0.2437204728387131,0.896787051499
PB2015.1315.1,2.321,0.02730588235294118,0.2502625455998238,0.988235294118
PB2015.4800.7,0.618333333333,0.006022871664552732,0.05033698988264862,0.987076026214
PB2015.8886.1,0.944666666667,0.038689138576764044,0.13898437384885004,0.933567551693
PB2015.13426.10,0.18,0.0027984496124069764,0.02129825598944101,0.983943181086
PB2015.8549.2,0.742666666667,0.18345238095239286,0.21570317300299083,0.617627700009
PB2015.8549.1,0.734,0.18536666666670001,0.20858092576400267,0.595834082599
PB2015.4807.1,NA,NA,NA,NA
PB2015.1003.5,1.473,0.29379337652982035,0.29938366137298383,0.544796589671
PB2015.1003.4,1.50366666667,0.3017741702741766,0.3062079419916986,0.542914532886
PB2015.1003.2,1.60966666667,0.2481910256410291,0.2818324088383715,0.594167163026
PB2015.3204.2,1.16733333333,0.1918804258804194,0.23730547740388644,0.63295569721
PB2015.9254.1,1.507,0.07078850574712874,0.20499541712648242,0.887903293939
PB2015.12183.9,NA,NA,NA,NA
PB2015.9254.3,NA,NA,NA,NA
PB2015.9254.2,0.634333333333,0.05685576923075,0.13747719130495945,0.863479317627
PB2015.8529.1,1.28933333333,0.1654838709676559,0.24856114741653276,0.702007308195
PB2015.16581.1,1.438,0.03696335078533403,0.14448841104252416,0.935640162358
PB2015.1928.5,0.598666666667,0.011827272727281816,0.06878035207791257,0.973225723802
PB2015.1182.1,1.62066666667,0.23078654641109395,0.29312431149785995,0.637467082806
PB2015.9449.5,0.788333333333,0.015017807456874793,0.08234392530700059,0.969985239291
PB2015.11697.1,0.483,0.05395736434113954,0.09141932516839966,0.746198231549
PB2015.8003.3,1.07433333333,0.06302123142253503,0.16372171719583575,0.871844335613
PB2015.5148.1,2.87466666667,0.3091824417009835,0.4504189048562187,0.681625675256
PB2015.9123.5,0.792666666667,0.16640873015878133,0.19497906108714247,0.604441397401
PB2015.9123.1,1.078,0.19139797979792925,0.22149379876542197,0.602814405694
PB2015.9123.2,1.03966666667,0.18840650406504209,0.2152250761400186,0.594952001507
PB2015.16561.1,NA,NA,NA,NA
PB2015.16561.2,NA,NA,NA,NA
PB2015.2827.4,NA,NA,NA,NA
PB2015.6404.1,NA,NA,NA,NA
PB2015.7940.1,1.182,0.22163257575753806,0.26714049069176177,0.614327667214
PB2015.1335.2,1.146,0.16510749185669707,0.23712248856600707,0.691391330429
PB2015.1335.1,1.13466666667,0.1652323561346379,0.2369644101514081,0.691066728315
PB2015.8720.1,0.450333333333,0.011524786324784615,0.060861721145037614,0.967228776366
PB2015.7960.1,1.39133333333,0.23501837270337275,0.2822894171953454,0.618873921304
PB2015.1335.6,1.15566666667,0.16633661202185837,0.23976365713447492,0.693020782462
PB2015.956.5,0.83,0.09279365079365078,0.17695950003049601,0.788070167817
PB2015.956.8,0.821333333333,0.07846448087427868,0.15396354545325167,0.79602328579
PB2015.13639.2,NA,NA,NA,NA
PB2015.13639.1,NA,NA,NA,NA
PB2015.8027.2,1.26833333333,0.32337660256412215,0.3070038606545891,0.520973014767
PB2015.8535.3,NA,NA,NA,NA
PB2015.13073.15,NA,NA,NA,NA
PB2015.8027.4,1.27733333333,0.3294003189792064,0.3122499114631746,0.520602583455
PB2015.8535.5,NA,NA,NA,NA
PB2015.13393.2,1.662,0.03829311885611796,0.16232572201311757,0.94380897263
PB2015.13393.1,2.45433333333,0.10694236111113549,0.27753397258173734,0.86921339512
PB2015.398.1,1.12733333333,0.20742105263158075,0.23788280596189795,0.598569992724
PB2015.4924.3,NA,NA,NA,NA
PB2015.10997.1,1.27566666667,0.16975420875421549,0.23589807344106353,0.682037241505
PB2015.14268.1,2.30866666667,0.0885937737281845,0.24222366518465566,0.883328066679
PB2015.1766.3,1.08366666667,0.04337991967874217,0.12669932562910216,0.894631495914
PB2015.9303.2,NA,NA,NA,NA
PB2015.12000.2,1.96066666667,0.2237928221859883,0.3354447301330428,0.706675329153
PB2015.10055.3,1.02533333333,0.04900419287209748,0.14308974224589066,0.901525039518
PB2015.10055.2,1.00566666667,0.04990329218106482,0.1403335468269503,0.89388623426
PB2015.10055.1,2.01466666667,0.08216410256407691,0.2162626965638001,0.870030093237
PB2015.448.1,1.44933333333,0.1435798611110677,0.21263728541801252,0.690568748841
PB2015.6387.3,1.29766666667,0.17101714285708572,0.2400186031641919,0.676557324882
PB2015.3606.1,1.87833333333,0.22474803149607347,0.31216979675513956,0.641488832569
PB2015.5144.1,NA,NA,NA,NA
PB2015.14294.1,0.0,0.0,0.0,NA
PB2015.10648.1,1.55166666667,0.26714009661833404,0.287922308505758,0.563459589963
PB2015.14389.4,1.10966666667,0.30987356321837933,0.33143898976628383,0.564916584699
PB2015.14389.1,1.132,0.33664444444436664,0.31755355259451656,0.513327612384
PB2015.16761.1,1.60133333333,0.31880213903744115,0.3213766216212875,0.543259241798
PB2015.10749.1,0.0,0.0,0.0,NA
PB2015.2437.1,0.737333333333,0.06277705627706494,0.13701820512486015,0.835530001151
PB2015.8104.1,NA,NA,NA,NA
PB2015.6840.1,1.46733333333,0.26724963924966216,0.28799136533067876,0.568911866087
PB2015.6840.2,1.47866666667,0.2704476464937951,0.29021338400942054,0.567127430185
PB2015.9429.3,1.08933333333,0.03072641062113371,0.11237331621172565,0.928028273718
PB2015.9429.2,1.041,0.029950213371281648,0.1080709696904838,0.9263428585
PB2015.15421.3,2.155,0.06169554367200428,0.23498379559631838,0.935947808555
PB2015.15421.2,0.491,0.013818815331010453,0.06179884194926022,0.955407256688
PB2015.15421.5,1.30866666667,0.29110175438595787,0.34035244571900813,0.616375904324
PB2015.4946.1,2.05133333333,0.22542521588946293,0.32877205894765527,0.686997512198
PB2015.15421.6,1.63533333333,0.07645716510904205,0.2413181039477006,0.91644188564
PB2015.5457.1,1.475,0.3076309846431661,0.31829632785368933,0.550064571018
PB2015.5985.2,1.57366666667,0.30410000000002385,0.32457861687193484,0.564659709602
PB2015.5457.3,1.402,0.24164118246679817,0.2883413208775203,0.608781409102
PB2015.5457.8,1.47,0.30409485094847466,0.31626675271742044,0.552197311013
PB2015.5457.9,1.45933333333,0.30242436594196836,0.31343078486359555,0.551434423341
PB2015.280.1,1.48333333333,0.2628103975534972,0.3065205587554101,0.596873278262
PB2015.4698.6,0.981,0.08782817869418556,0.2235114492758998,0.87990202999
PB2015.5001.8,1.50566666667,0.2507891737891389,0.2873944154715829,0.592366667997
PB2015.14657.9,NA,NA,NA,NA
PB2015.14657.8,NA,NA,NA,NA
PB2015.3555.29,NA,NA,NA,NA
PB2015.4698.1,0.534666666667,0.007538167938927481,0.05069437296936568,0.980114664863
PB2015.5001.1,1.52933333333,0.2526012793177316,0.29037034654939575,0.593372212122
PB2015.5001.3,1.50433333333,0.2525539007091927,0.28833610592304365,0.590970019443
PB2015.5001.2,1.52666666667,0.25096019900494454,0.28887694678636233,0.593918557789
PB2015.12862.2,2.16466666667,0.19275240594919868,0.32808486087943667,0.74870301422
PB2015.12862.1,2.67466666667,0.18889604196470625,0.3297090949144391,0.753495468876
PB2015.3555.23,NA,NA,NA,NA
PB2015.2088.1,NA,NA,NA,NA
PB2015.3217.5,1.54033333333,0.21224315619969758,0.29637494645074475,0.663118405265
PB2015.16043.7,2.03233333333,0.07869297052152381,0.2515247757933577,0.904813749057
PB2015.16043.1,2.67433333333,0.12011936013125855,0.3003084081798411,0.859526839133
PB2015.16043.2,2.66066666667,0.12406029723994343,0.3047775322017234,0.855308886814
PB2015.4225.6,1.39166666667,0.029538876058497688,0.1357461284279688,0.954591681567
PB2015.7090.1,1.19466666667,0.05479403794037805,0.14424868757435236,0.871823652951
PB2015.7090.3,1.16566666667,0.061037766830881766,0.15552492886931174,0.867899404128
PB2015.2762.1,1.91,0.26704072883167834,0.35391778663808865,0.651228589192
PB2015.14.1,1.40233333333,0.285347607052928,0.2854793565084518,0.538810357568
PB2015.8692.2,1.72933333333,0.12370441176463662,0.28359153871390014,0.835218938204
PB2015.4690.4,1.68033333333,0.11884729344724797,0.23204344863794818,0.791119604972
PB2015.13186.1,5.36433333333,0.1368125876929092,0.49616124278360435,0.927676224765
PB2015.2636.4,1.48933333333,0.23445168539324457,0.2749804754849324,0.602753157742
PB2015.7602.1,3.824,0.03494361027695595,0.17716917045740982,0.948790472576
PB2015.8257.1,1.682,0.2304064516129098,0.33717549597185403,0.68907105602
PB2015.11582.4,2.63133333333,0.24993395252835293,0.4563222550496536,0.777855410315
PB2015.3503.4,1.54066666667,0.12702173913044565,0.2421593892818311,0.793507095075
PB2015.3503.5,1.545,0.12893153153154593,0.24420443878994214,0.791577608325
