transcript,GC_content,GA_content,AT_content,AC_content,A_content,C_content,G_content,T_content,length
PB2015.13033.4,0.414486921529,0.454728370221,0.585513078471,0.464788732394,0.252515090543,0.212273641851,0.202213279678,0.332997987928,994
PB2015.13033.3,0.402777777778,0.450520833333,0.597222222222,0.450520833333,0.249131944444,0.201388888889,0.201388888889,0.348090277778,1152
PB2015.13033.1,0.402575107296,0.451502145923,0.597424892704,0.452360515021,0.250643776824,0.201716738197,0.200858369099,0.34678111588,1165
PB2015.529.1,0.532710280374,0.455607476636,0.467289719626,0.469626168224,0.196261682243,0.273364485981,0.259345794393,0.271028037383,428
PB2015.3004.8,0.346534653465,0.544554455446,0.653465346535,0.5,0.34900990099,0.15099009901,0.195544554455,0.304455445545,404
PB2015.3004.9,0.346534653465,0.544554455446,0.653465346535,0.5,0.34900990099,0.15099009901,0.195544554455,0.304455445545,404
PB2015.3004.6,0.34188034188,0.514957264957,0.65811965812,0.497863247863,0.33547008547,0.162393162393,0.179487179487,0.32264957265,468
PB2015.11525.1,0.304770318021,0.469081272085,0.695229681979,0.466431095406,0.315371024735,0.151060070671,0.15371024735,0.379858657244,1132
PB2015.3004.4,0.304160688666,0.497847919656,0.695839311334,0.480631276901,0.337159253945,0.143472022956,0.16068866571,0.358680057389,697
PB2015.394.1,0.507917174178,0.448233861145,0.492082825822,0.483556638246,0.211936662607,0.271619975639,0.236297198538,0.280146163216,821
PB2015.3004.2,0.305516265912,0.497878359264,0.694483734088,0.483734087694,0.338048090523,0.145685997171,0.159830268741,0.356435643564,707
PB2015.3004.3,0.304160688666,0.497847919656,0.695839311334,0.480631276901,0.337159253945,0.143472022956,0.16068866571,0.358680057389,697
PB2015.3881.1,0.396995708155,0.482832618026,0.603004291845,0.49356223176,0.289699570815,0.203862660944,0.19313304721,0.31330472103,466
PB2015.13120.3,0.312661498708,0.475452196382,0.687338501292,0.452196382429,0.307493540052,0.144702842377,0.167958656331,0.37984496124,774
PB2015.13120.1,0.315217391304,0.429347826087,0.684782608696,0.385869565217,0.25,0.135869565217,0.179347826087,0.434782608696,184
PB2015.10375.2,0.623747108712,0.48265227448,0.376252891288,0.500385505012,0.179645335389,0.320740169622,0.30300693909,0.196607555898,1297
PB2015.10375.3,0.63304981774,0.492709599028,0.36695018226,0.484204131227,0.171931956258,0.31227217497,0.32077764277,0.195018226002,1646
PB2015.6229.10,0.4267453294,0.475909537856,0.5732546706,0.46017699115,0.254670599803,0.205506391347,0.221238938053,0.318584070796,2034
PB2015.10375.5,0.625290923196,0.480217222653,0.374709076804,0.500387897595,0.177657098526,0.322730799069,0.302560124127,0.197051978278,1289
PB2015.2037.2,0.566442388562,0.495374264087,0.433557611438,0.484861227923,0.206896551724,0.277964676198,0.288477712363,0.226661059714,2378
PB2015.10375.8,0.629445234708,0.49359886202,0.370554765292,0.481507823613,0.172830725462,0.308677098151,0.320768136558,0.197724039829,1406
PB2015.9898.1,0.540178571429,0.517857142857,0.459821428571,0.53125,0.254464285714,0.276785714286,0.263392857143,0.205357142857,224
PB2015.16001.2,0.322580645161,0.489247311828,0.677419354839,0.467741935484,0.317204301075,0.150537634409,0.172043010753,0.360215053763,186
PB2015.15928.1,0.334453781513,0.490756302521,0.665546218487,0.509243697479,0.332773109244,0.176470588235,0.157983193277,0.332773109244,595
PB2015.12624.1,0.385542168675,0.5046854083,0.614457831325,0.473895582329,0.296519410977,0.177376171352,0.208165997323,0.317938420348,1494
PB2015.13411.1,0.359823399558,0.560706401766,0.640176600442,0.474613686534,0.337748344371,0.136865342163,0.222958057395,0.302428256071,453
PB2015.13411.6,0.4,0.576666666667,0.6,0.463333333333,0.32,0.143333333333,0.256666666667,0.28,300
PB2015.1930.1,0.353260869565,0.505434782609,0.646739130435,0.510869565217,0.33152173913,0.179347826087,0.173913043478,0.315217391304,184
PB2015.1930.2,0.349726775956,0.508196721311,0.650273224044,0.508196721311,0.333333333333,0.174863387978,0.174863387978,0.31693989071,183
PB2015.15928.6,0.35,0.478260869565,0.65,0.50652173913,0.317391304348,0.189130434783,0.160869565217,0.332608695652,460
PB2015.13842.2,0.315789473684,0.469107551487,0.684210526316,0.414187643021,0.283752860412,0.130434782609,0.185354691076,0.400457665904,437
PB2015.13842.3,0.32181425486,0.483801295896,0.67818574514,0.416846652268,0.289416846652,0.127429805616,0.194384449244,0.388768898488,463
PB2015.13842.1,0.350701402806,0.493987975952,0.649298597194,0.435871743487,0.289579158317,0.14629258517,0.204408817635,0.359719438878,998
PB2015.16480.1,0.666666666667,0.41975308642,0.333333333333,0.666666666667,0.20987654321,0.456790123457,0.20987654321,0.123456790123,162
PB2015.13557.16,0.543325526932,0.464871194379,0.456674473068,0.511709601874,0.21662763466,0.295081967213,0.248243559719,0.240046838407,854
PB2015.9581.2,0.376185958254,0.52229601518,0.623814041746,0.479127134725,0.312618595825,0.166508538899,0.209677419355,0.31119544592,2108
PB2015.14933.1,0.368784029038,0.595644283122,0.631215970962,0.525952813067,0.376406533575,0.149546279492,0.219237749546,0.254809437387,2755
PB2015.8427.2,0.481132075472,0.632075471698,0.518867924528,0.377358490566,0.264150943396,0.11320754717,0.367924528302,0.254716981132,106
PB2015.6214.2,0.468085106383,0.68085106383,0.531914893617,0.553191489362,0.382978723404,0.170212765957,0.297872340426,0.148936170213,47
PB2015.13557.10,0.543655413271,0.464493597206,0.456344586729,0.514551804424,0.217694994179,0.296856810244,0.246798603027,0.238649592549,859
PB2015.15641.10,0.40625,0.5,0.59375,0.34375,0.21875,0.125,0.28125,0.375,32
PB2015.4419.3,0.387254901961,0.53431372549,0.612745098039,0.5,0.323529411765,0.176470588235,0.210784313725,0.289215686275,816
PB2015.4419.2,0.386780905753,0.533659730722,0.613219094247,0.501835985312,0.324357405141,0.177478580171,0.209302325581,0.288861689106,817
PB2015.13557.12,0.543859649123,0.46432748538,0.456140350877,0.512280701754,0.216374269006,0.295906432749,0.247953216374,0.239766081871,855
PB2015.14055.1,0.366285714286,0.498285714286,0.633714285714,0.494285714286,0.313142857143,0.181142857143,0.185142857143,0.320571428571,1750
PB2015.2370.1,0.331775700935,0.53738317757,0.668224299065,0.551401869159,0.378504672897,0.172897196262,0.158878504673,0.289719626168,214
PB2015.10871.1,0.576271186441,0.64406779661,0.423728813559,0.64406779661,0.35593220339,0.28813559322,0.28813559322,0.0677966101695,59
PB2015.10871.2,0.576271186441,0.64406779661,0.423728813559,0.64406779661,0.35593220339,0.28813559322,0.28813559322,0.0677966101695,59
PB2015.9148.5,0.569721115538,0.480079681275,0.430278884462,0.46812749004,0.189243027888,0.278884462151,0.290836653386,0.241035856574,502
PB2015.9148.4,0.569444444444,0.480158730159,0.430555555556,0.46626984127,0.188492063492,0.277777777778,0.291666666667,0.242063492063,504
PB2015.9148.7,0.568862275449,0.479041916168,0.431137724551,0.469061876248,0.189620758483,0.279441117764,0.289421157685,0.241516966068,501
PB2015.12131.1,0.288551401869,0.452686915888,0.711448598131,0.453855140187,0.308995327103,0.144859813084,0.143691588785,0.402453271028,1712
PB2015.8184.3,0.545454545455,0.409090909091,0.454545454545,0.590909090909,0.227272727273,0.363636363636,0.181818181818,0.227272727273,22
PB2015.11184.2,0.425499231951,0.47158218126,0.574500768049,0.463901689708,0.254992319508,0.2089093702,0.216589861751,0.319508448541,651
PB2015.11251.4,0.459459459459,0.486486486486,0.540540540541,0.423423423423,0.225225225225,0.198198198198,0.261261261261,0.315315315315,111
PB2015.7193.18,0.561604584527,0.454154727794,0.438395415473,0.494269340974,0.19340974212,0.300859598854,0.260744985673,0.244985673352,698
PB2015.13568.13,0.449438202247,0.359550561798,0.550561797753,0.494382022472,0.202247191011,0.292134831461,0.157303370787,0.348314606742,89
PB2015.13568.11,0.45652173913,0.347826086957,0.54347826087,0.478260869565,0.184782608696,0.29347826087,0.163043478261,0.358695652174,92
PB2015.13568.10,0.455555555556,0.355555555556,0.544444444444,0.477777777778,0.188888888889,0.288888888889,0.166666666667,0.355555555556,90
PB2015.16635.1,0.323717948718,0.453525641026,0.676282051282,0.466346153846,0.298076923077,0.168269230769,0.155448717949,0.378205128205,624
PB2015.12568.1,0.441535776614,0.499127399651,0.558464223386,0.462478184991,0.260034904014,0.202443280977,0.239092495637,0.298429319372,573
PB2015.13568.14,0.454545454545,0.352272727273,0.545454545455,0.488636363636,0.193181818182,0.295454545455,0.159090909091,0.352272727273,88
PB2015.2442.3,0.612732095491,0.538461538462,0.387267904509,0.493368700265,0.209549071618,0.283819628647,0.328912466844,0.177718832891,377
PB2015.16169.1,0.595141700405,0.461538461538,0.404858299595,0.550607287449,0.208502024291,0.342105263158,0.253036437247,0.196356275304,494
PB2015.2442.1,0.642752562225,0.491947291362,0.357247437775,0.499267935578,0.174231332357,0.325036603221,0.317715959004,0.183016105417,683
PB2015.2442.6,0.645110410095,0.484227129338,0.354889589905,0.514195583596,0.17665615142,0.337539432177,0.307570977918,0.178233438486,634
PB2015.2442.4,0.620842572062,0.529933481153,0.379157427938,0.49889135255,0.20399113082,0.294900221729,0.325942350333,0.175166297118,451
