transcript,control_fpUTR_max,control_fpUTR_average,control_fpUTR_std,control_fpUTR_gini
PB2015.15729.22,0.449666666667,0.07649275362313043,0.12146126674570101,0.735983656524
PB2015.12833.1,0.879,0.15722413793103449,0.2532594219760998,0.749192982191
PB2015.5174.1,2.82,0.1499379420488645,0.32196694656844393,0.820100654838
PB2015.3834.3,1.08666666667,0.439464646464394,0.34231663664851114,0.435669355889
PB2015.2196.1,NA,NA,NA,NA
PB2015.3834.1,2.289,0.745992592592311,0.6693307012226495,0.492065919299
PB2015.16823.10,1.35833333333,0.23578947368413333,0.2842237445481294,0.593874443052
PB2015.3800.2,1.69266666667,0.25193081761011327,0.3175735366632225,0.636992521506
PB2015.3764.1,1.80833333333,0.19814454277283183,0.3687099087444517,0.788099267976
PB2015.2532.1,1.61766666667,0.08985229540924551,0.21139510171337533,0.843182038269
PB2015.1160.5,1.597,0.4025822784810215,0.40335857042892476,0.538073124045
PB2015.13858.3,2.229,0.27176933895926164,0.408420528314649,0.70332015898
PB2015.13858.2,2.139,0.2685946327684152,0.40523353568760456,0.705239005199
PB2015.1160.1,1.63266666667,0.3105155038760267,0.37342912550487484,0.611602245549
PB2015.9396.4,1.326,0.23998858447486915,0.2752240028998562,0.583980558801
PB2015.2013.1,0.502,0.06072486772490476,0.13677888720408138,0.846947172468
PB2015.13581.2,1.547,0.3642782485875565,0.36495821649954013,0.547163708576
PB2015.16088.1,1.30733333333,0.33623999999968,0.392935296001496,0.611791577444
PB2015.5345.1,1.62166666667,0.4970537634413001,0.4970346410324189,0.548744387672
PB2015.12757.1,0.893,0.20562745098046528,0.2474247197153241,0.630605835672
PB2015.8881.1,NA,NA,NA,NA
PB2015.16014.1,2.00633333333,0.32937948717949234,0.3966352018414893,0.603727767352
PB2015.16014.2,1.89,0.47414444444446674,0.41675852039403793,0.461282309657
PB2015.10901.1,1.045,0.0857979797979697,0.1965015989241634,0.84479061869
PB2015.8286.2,7.0,0.4958396396394054,1.2786427592630518,0.876065184014
PB2015.4505.1,0.593,0.061914285714285706,0.135749731043772,0.838083518287
PB2015.9047.3,0.614,0.07902364066190071,0.14003788548170717,0.780174942454
PB2015.4505.6,0.553333333333,0.042389277389293704,0.11150251641590173,0.881231938257
PB2015.4505.4,0.580666666667,0.04222594142258159,0.10783205382840749,0.87327189577
PB2015.8888.4,0.574333333333,0.06622727272728332,0.13628477264971947,0.825034837046
PB2015.4672.12,0.875,0.1762166666666,0.20391220264833032,0.602220278067
PB2015.14190.1,1.18333333333,0.19545984598457225,0.24834565895024788,0.640126383398
PB2015.2140.1,1.61266666667,0.10459459459470269,0.3273202795069046,0.91443070978
PB2015.1192.1,0.522333333333,0.16537037037035002,0.1687412508527952,0.561160880926
PB2015.2818.2,1.041,0.19930470347641718,0.2512889156987032,0.646798623692
PB2015.2818.3,1.027,0.22281172839504262,0.26045977183262886,0.613802402782
PB2015.2818.1,1.012,0.1737439024390122,0.24691642650282067,0.683917766741
PB2015.1715.1,NA,NA,NA,NA
PB2015.15416.2,1.75233333333,0.21237974683534813,0.33798490605421105,0.73350562546
PB2015.2818.4,0.972666666667,0.1847950191570805,0.23360318440839783,0.646131784672
PB2015.13237.1,0.73,0.10128571428571428,0.16488207838707977,0.744768429233
PB2015.13237.2,0.735666666667,0.11123611111110417,0.1728694106556366,0.729837786657
PB2015.2754.1,0.709666666667,0.17413690476192858,0.18384390783365634,0.563279170838
PB2015.7509.1,0.644333333333,0.13978888888882002,0.16186362534509727,0.586506107093
PB2015.6467.4,1.168,0.32370370370378326,0.3057070309165006,0.518667542447
PB2015.7509.4,NA,NA,NA,NA
PB2015.7509.5,NA,NA,NA,NA
PB2015.10058.2,1.309,0.32598369565215435,0.3289778550023363,0.540511651153
PB2015.1126.2,0.826,0.18723859649124214,0.18984152617387795,0.53720565304
PB2015.2862.2,0.391666666667,0.12779047619059145,0.12938543588993298,0.55462385282
PB2015.11305.3,0.661,0.07362745098041176,0.16695451152830557,0.849056160414
PB2015.15460.1,0.335,0.04158558558556487,0.0763731319752955,0.787601292801
PB2015.15392.6,1.262,0.32477011494258623,0.2743620758877737,0.462592522532
PB2015.15392.7,0.982333333333,0.13722962962962224,0.1894058523379018,0.658785850516
PB2015.7515.3,0.497,0.047625570776273975,0.11137786473320004,0.856538698958
PB2015.11820.7,1.192,0.28675595238100715,0.3339179961296794,0.609917340055
PB2015.7515.5,0.489333333333,0.08181609195400001,0.1367776837067881,0.752555444672
PB2015.14672.1,1.366,0.22707053469858227,0.2729082315994189,0.615570078898
PB2015.14672.2,1.38466666667,0.2066769230769063,0.2660386465031967,0.647498358547
PB2015.7515.6,0.519333333333,0.029239482200631065,0.09194586392622886,0.914377206226
PB2015.7967.1,1.164,0.17673873873870272,0.2288446715449272,0.624053199902
PB2015.8058.4,1.358,0.1307417840375986,0.24800394512725182,0.757468106542
PB2015.8058.5,1.36433333333,0.19917973856208526,0.2560011815380435,0.636922254833
PB2015.8058.6,1.35133333333,0.08638541666655312,0.24573441667185633,0.869494603883
PB2015.7692.11,1.23133333333,0.26224119241188515,0.2928483805404958,0.58378700459
PB2015.8058.2,0.952333333333,0.2749674796748073,0.24247940306697385,0.494772855242
PB2015.5811.1,1.13733333333,0.2694527363183985,0.26979610077183236,0.530540245596
PB2015.16473.1,0.949666666667,0.12097584541066667,0.21800917647399612,0.782980245362
PB2015.13884.1,1.20166666667,0.12444871794871155,0.24139290758378248,0.796983342711
PB2015.1701.3,1.18933333333,0.08918352059916855,0.19364991522311173,0.818969568738
PB2015.9285.1,1.214,0.26722448979589797,0.26359203160969374,0.506916498079
PB2015.14880.1,1.83633333333,0.2524878048780975,0.3247246663402495,0.627341168118
PB2015.5815.11,NA,NA,NA,NA
PB2015.13273.5,2.14733333333,0.3000918803418378,0.2987023587247542,0.512766243153
PB2015.8159.1,NA,NA,NA,NA
PB2015.15849.1,NA,NA,NA,NA
PB2015.10246.1,NA,NA,NA,NA
PB2015.10246.4,NA,NA,NA,NA
PB2015.6819.2,0.673333333333,0.0691133603238583,0.1432075263611019,0.825242926443
PB2015.4932.3,0.696666666667,0.047531531531527026,0.1290905811238362,0.887578632461
PB2015.16517.5,0.341666666667,0.03399999999997368,0.07679383046611475,0.841276953995
PB2015.9992.1,1.022,0.17513888888891668,0.24099463872682886,0.663547449114
PB2015.16041.2,1.40566666667,0.2955555555557148,0.3604349795536632,0.628447662366
PB2015.6452.8,1.174,0.2265194174757447,0.2941176011786324,0.665685417585
PB2015.6452.9,1.368,0.468810502283013,0.3542856940089331,0.431696378865
PB2015.287.1,NA,NA,NA,NA
PB2015.6452.4,1.22966666667,0.2530659062103712,0.29740398948397984,0.617643149984
PB2015.6452.6,1.36933333333,0.36713131313131453,0.34897804727788206,0.527939244978
PB2015.6452.7,1.21733333333,0.23658222222219802,0.2942087510008098,0.645354555303
PB2015.14888.1,1.48533333333,0.31175177304960994,0.3031706040115453,0.527611580004
PB2015.6452.1,1.39266666667,0.2744901234568272,0.3440904460860587,0.649519439876
PB2015.6904.2,0.841666666667,0.14737037037037778,0.20150239679024817,0.662987350256
PB2015.6452.3,1.23166666667,0.2624091503267962,0.2960506527996015,0.599046424885
PB2015.2178.1,1.127,0.22739743589750003,0.33514253912613345,0.707783815666
PB2015.10811.4,0.943666666667,0.13997046413501266,0.1963388399066855,0.689085556379
PB2015.2178.4,NA,NA,NA,NA
PB2015.55.1,2.632,0.5232586666664776,0.5666819980103803,0.557217845094
PB2015.5487.1,2.33966666667,0.45636296296323714,0.515314171568239,0.568426330208
PB2015.11046.1,1.894,0.3731904761905135,0.4348099697000927,0.600371794898
PB2015.14366.1,1.63766666667,0.08832299741600774,0.2553200553081227,0.898862848008
PB2015.12314.3,2.39766666667,0.5639805352797979,0.5510011808738191,0.524288724556
PB2015.12314.2,2.468,0.5900046948357113,0.5657699117947391,0.514829353775
PB2015.1984.8,NA,NA,NA,NA
PB2015.1984.1,NA,NA,NA,NA
PB2015.14137.4,1.185,0.3423114754096394,0.32220713036653054,0.506801094833
PB2015.1984.5,NA,NA,NA,NA
PB2015.14137.3,0.928,0.19437254901958823,0.2369160671271698,0.620649322307
PB2015.14137.1,0.916666666667,0.11756530214426901,0.2031992114891208,0.76205585842
PB2015.7073.1,0.339666666667,0.0322717948718,0.08300645412674351,0.87869549805
PB2015.7073.3,NA,NA,NA,NA
PB2015.7073.4,NA,NA,NA,NA
PB2015.15533.3,0.130333333333,0.010559523809517857,0.03377276464131784,0.912626832018
PB2015.15533.2,0.303,0.04617351598173972,0.08205251519541311,0.779101460898
PB2015.15533.5,1.09433333333,0.10046944444444443,0.1832960997332338,0.765144875446
PB2015.15533.4,1.09366666667,0.0952388451443622,0.1798849389109794,0.777425275404
PB2015.9211.1,1.017,0.058302681992344826,0.18014537645878578,0.910225179189
PB2015.8325.2,1.053,0.2690158730158162,0.24308558982558592,0.489967070142
PB2015.1964.1,1.25266666667,0.3678187134502631,0.2987930044912345,0.451726562698
PB2015.10084.1,1.057,0.08924576271186611,0.1780755802846882,0.778428443975
PB2015.10084.3,1.05166666667,0.15948917748923375,0.18686776879462014,0.590281983366
PB2015.10084.2,0.938666666667,0.19352941176477648,0.2647453717821671,0.677900947613
PB2015.9708.1,0.739333333333,0.0589353233830597,0.12942083948964106,0.827149916465
PB2015.5739.1,1.869,0.11401602564101787,0.24100012669705378,0.820299460049
PB2015.9708.4,0.328666666667,0.026192090395508478,0.0729824219321625,0.889676957049
PB2015.7595.1,0.654333333333,0.08864835164834835,0.13383754811726295,0.713518785664
PB2015.7595.3,0.896333333333,0.22012499999993249,0.22782086880678032,0.5557760742
PB2015.3275.2,0.869333333333,0.1639027777777403,0.22637589899674324,0.679490830972
PB2015.1800.1,2.744,0.2585101721439859,0.48542012470741625,0.792011003312
PB2015.7714.1,1.0,0.16743010752691456,0.24766582285487299,0.713009709945
PB2015.10820.1,0.823666666667,0.0971460674157528,0.15308480881293834,0.709065957629
PB2015.10138.1,1.457,0.3047743589742769,0.31409194640335875,0.541913505384
PB2015.10138.3,1.01666666667,0.02114810731349283,0.09448194105041308,0.953204535035
PB2015.10138.2,1.04433333333,0.13635863586358316,0.1885415034318688,0.674030862546
PB2015.10138.5,1.244,0.1008882947118574,0.18203686516989565,0.771121871352
PB2015.13284.5,1.521,0.1924460431654554,0.3008771125507736,0.716890472669
PB2015.13284.8,NA,NA,NA,NA
PB2015.4194.1,1.30733333333,0.19912266666660036,0.31013000725046685,0.724059192993
PB2015.8143.3,NA,NA,NA,NA
PB2015.8143.2,NA,NA,NA,NA
PB2015.11436.4,1.256,0.16293333333335,0.2839224033272341,0.758847790507
PB2015.1030.10,1.27733333333,0.20723333333332497,0.2816791022894435,0.671565063535
PB2015.4630.1,1.29866666667,0.07882730923693976,0.1892593105868339,0.854437415445
PB2015.4630.2,1.29066666667,0.11571428571430357,0.2274566584267252,0.799987139918
PB2015.11797.1,3.55433333333,0.26916666666678574,0.6254449114841929,0.836803405573
PB2015.7666.1,1.11066666667,0.16032110091751012,0.20388038370474187,0.628846976677
PB2015.7666.2,0.937666666667,0.11706565656565153,0.16378030184278175,0.668321116162
PB2015.7666.3,NA,NA,NA,NA
PB2015.7842.4,0.445333333333,0.08870967741935484,0.14353918056738216,0.749998044966
PB2015.16093.12,1.007,0.039346578366450335,0.15052422441287755,0.933940545971
PB2015.16093.10,0.944333333333,0.085366120218541,0.21666024963099925,0.877837266067
PB2015.10142.2,0.679,0.04642372881352543,0.12772179970023445,0.89104234091
PB2015.10142.3,0.673333333333,0.10120454545456817,0.17855005545385255,0.780234979483
PB2015.8307.1,0.944666666667,0.19542261904764466,0.22480250142536864,0.591130660482
PB2015.10142.1,0.743,0.10164197530864261,0.18366921926767574,0.786100201988
PB2015.4263.1,0.972,0.17213690476192373,0.20176276678643512,0.610521581352
PB2015.8230.2,1.711,0.48943827160483894,0.42800128275662863,0.486721804855
PB2015.4263.3,0.936666666667,0.13855805243449437,0.19428916037934263,0.688033609158
PB2015.3038.2,1.831,0.3818633333332,0.37827220973182013,0.526613797257
PB2015.1095.9,1.064,0.4813611111110833,0.27699322957139605,0.327360686325
PB2015.1095.6,1.03533333333,0.45121333333319996,0.2797786407537767,0.353441092166
PB2015.5062.8,0.689,0.10346874999995938,0.1566051155546224,0.712165257224
PB2015.1095.3,1.04166666667,0.44272619047633227,0.2628955531268658,0.334769689962
PB2015.8323.3,0.638666666667,0.12119512195119513,0.16056566632111935,0.653358137526
PB2015.9621.1,0.491333333333,0.07035333333336999,0.0969101854525391,0.659331943523
PB2015.11802.1,NA,NA,NA,NA
PB2015.9621.3,0.808666666667,0.1273013698629589,0.1523472477921403,0.594339432587
PB2015.9621.2,0.502,0.0761563786008395,0.10524407697244609,0.666249051025
PB2015.6985.7,0.902666666667,0.20883838383839395,0.24501823090575714,0.613526803708
PB2015.4688.1,1.76133333333,0.13572056737589785,0.28954810136638626,0.831259960583
PB2015.185.1,0.883333333333,0.18221985815601488,0.23847565830848177,0.655876962928
PB2015.74.1,NA,NA,NA,NA
PB2015.2439.7,1.086,0.21216071428571162,0.23937509162059,0.588948040288
PB2015.9613.1,NA,NA,NA,NA
PB2015.6539.1,1.188,0.13129251700677552,0.26289723756183614,0.816148884424
PB2015.6539.2,1.33866666667,0.1761436984688516,0.2747723956615204,0.731805744775
PB2015.6539.3,0.846666666667,0.09107382550337247,0.18013538013449057,0.813647768881
PB2015.6539.4,1.31133333333,0.1451010101009606,0.27072446868554423,0.792909196384
PB2015.6539.5,0.977333333333,0.102963356974,0.20698626968028358,0.818056613668
PB2015.15901.1,0.711,0.12766666666663337,0.16710777183424064,0.64712213519
PB2015.11086.5,0.4,0.011820754716981133,0.061827025471679335,0.967677573823
PB2015.1959.5,0.0,0.0,0.0,NA
PB2015.1959.4,0.0,0.0,0.0,NA
PB2015.1959.2,1.31133333333,0.1367309523809143,0.22613412544922537,0.737042680272
PB2015.11086.2,0.969,0.042576373212952594,0.12479646986188782,0.901014141783
PB2015.1354.1,1.587,0.22350724637691305,0.3750816319469337,0.752043438792
PB2015.4004.1,1.38466666667,0.23336388888890833,0.26306809777389234,0.579612887995
PB2015.2521.1,2.91133333333,0.29282870370373193,0.5239388187383759,0.769975310008
PB2015.12301.1,NA,NA,NA,NA
PB2015.10318.8,1.22066666667,0.35271383647797777,0.3175105536095865,0.501658342921
PB2015.461.4,0.892666666667,0.15702614379086077,0.21523186912356898,0.658995735651
PB2015.461.1,NA,NA,NA,NA
PB2015.461.3,0.892333333333,0.0935763239875701,0.1883658509688001,0.799127335904
PB2015.461.2,NA,NA,NA,NA
PB2015.2092.1,0.744333333333,0.1383589743589308,0.21012733060932795,0.723990705366
PB2015.2092.2,NA,NA,NA,NA
PB2015.362.1,NA,NA,NA,NA
PB2015.362.2,NA,NA,NA,NA
PB2015.11050.4,1.07066666667,0.23414559386978853,0.2727298107720712,0.611183084986
PB2015.11050.6,1.24133333333,0.38057383966239455,0.2959793343256331,0.436909829564
PB2015.11050.1,1.26733333333,0.31529540918164817,0.29399773562920223,0.517137303547
PB2015.113.2,0.901,0.13381481481484445,0.1723376467051627,0.615119475966
PB2015.11050.3,1.235,0.34166666666660217,0.30603730471783785,0.49959253096
PB2015.6151.6,0.763333333333,0.03623140495870248,0.12478567000983616,0.918594538618
PB2015.6083.1,1.156,0.31056597222222604,0.25786309854673983,0.459640613761
PB2015.1255.4,1.68733333333,0.41571296296275834,0.43614709796822315,0.558470251662
PB2015.14485.1,NA,NA,NA,NA
PB2015.7589.1,1.296,0.24960416666652083,0.33270000011289946,0.665587991171
PB2015.7589.6,1.59333333333,0.34517156862749776,0.37849134643000937,0.586477960495
PB2015.13006.7,NA,NA,NA,NA
PB2015.1255.2,1.38,0.3066666666667346,0.33446286804529907,0.581748472871
PB2015.1255.3,1.66733333333,0.39294696969673565,0.41092329485935625,0.556236515417
PB2015.3379.4,1.369,0.17249851190471874,0.2850619833003558,0.748517476181
PB2015.4588.1,1.613,0.2001270396271189,0.27284265145798736,0.64737472371
PB2015.3379.1,1.757,0.1320994623656105,0.2738859381793224,0.806885026694
PB2015.3379.2,1.75833333333,0.16738850574715655,0.2998170860350724,0.766676927419
PB2015.3385.4,1.66033333333,0.24693086419749852,0.3479131320940935,0.674752174755
PB2015.3385.1,1.66666666667,0.13060291438981422,0.24781352095770523,0.79188064155
PB2015.9882.7,1.65133333333,0.46924833333328153,0.39456952351414315,0.467171344953
PB2015.4744.1,0.947333333333,0.10074649859942438,0.1649487589120833,0.734822857451
PB2015.4744.2,0.717666666667,0.07620385674931654,0.15657039050981006,0.821036227758
PB2015.5675.12,1.33333333333,0.37484795321641484,0.3378442757537928,0.494177592064
PB2015.5675.13,1.32333333333,0.44074906367045735,0.35106774630989096,0.447490814931
PB2015.11244.1,0.324666666667,0.040280000000019994,0.08725974915292545,0.832231049322
PB2015.16314.1,1.66133333333,0.30787128712868245,0.3341581938308769,0.550956745457
PB2015.11244.3,1.672,0.13378364116096705,0.2678228001496647,0.805987379317
PB2015.11244.4,0.599333333333,0.05899999999997778,0.1430810700008154,0.864320290158
PB2015.11244.7,0.306,0.03471851851855556,0.08209190740880568,0.855794988502
PB2015.11244.8,1.51966666667,0.17782366589329235,0.2826406333261559,0.72693112823
PB2015.794.1,NA,NA,NA,NA
PB2015.7680.3,4.45633333333,0.8433615819212202,1.1482929872261944,0.662498119442
PB2015.2206.1,0.448333333333,0.034988505747146556,0.08782395892128,0.871018170284
PB2015.14309.2,1.052,0.31159689922469763,0.263590744154284,0.471137935743
PB2015.14309.1,1.04033333333,0.25246428571421425,0.25585976037344205,0.54949679688
PB2015.16392.5,1.657,0.33320118343196076,0.3896930723315048,0.616207601928
PB2015.15961.1,0.987,0.18330076628353925,0.24909012886556545,0.675693780985
PB2015.15961.2,0.764,0.08029927007301314,0.15352584595631752,0.789223983398
PB2015.225.4,1.06,0.27350555555555495,0.2689915907515654,0.536838238779
PB2015.16392.1,1.711,0.4247487179486846,0.41745617726194967,0.540436577886
PB2015.12124.1,6.609,0.36963696369633664,1.0371151769241602,0.887513083451
PB2015.15961.6,1.04466666667,0.24087603305788347,0.287294002959274,0.625640382919
PB2015.6696.2,2.00666666667,0.27543832021001574,0.3455356112168957,0.607974228584
PB2015.2537.3,1.76133333333,0.2667142857141964,0.3470574830513026,0.640822469521
PB2015.9788.1,1.85366666667,0.4481666666668114,0.4831157425580178,0.577051747401
PB2015.2537.1,1.92566666667,0.33610822510823507,0.4427536601578539,0.655813796332
PB2015.2537.4,1.816,0.13256847545212402,0.3158860674118164,0.861886949595
PB2015.2537.8,1.909,0.34468888888885535,0.44125994298583404,0.640705133991
PB2015.15231.2,2.64433333333,0.17311194029849253,0.3496378556298222,0.801257378667
PB2015.2494.1,0.791,0.10695370370366668,0.18065170350731416,0.754968304812
PB2015.10360.4,1.159,0.213677333333392,0.2647525601547323,0.627532503838
PB2015.10360.1,1.16566666667,0.21304487179493592,0.2491273375659846,0.599610196233
PB2015.220.1,1.14266666667,0.23811594202910216,0.2941550021700171,0.634467702242
PB2015.3170.2,1.22166666667,0.2980099009901287,0.2750253291883974,0.505626920711
PB2015.220.7,1.15433333333,0.09188571428563715,0.2341302709261709,0.869219379294
PB2015.4485.32,0.197333333333,0.004933333333324999,0.030808656792046724,0.975
PB2015.4485.33,0.848333333333,0.03926732673266006,0.11111662162152987,0.890099768087
PB2015.4485.30,0.746,0.03365693430656934,0.10508473344365575,0.906773762731
PB2015.10292.6,0.833666666667,0.10353731343285075,0.17790012435687602,0.765981251304
PB2015.11287.2,0.707666666667,0.1350392156862059,0.16091512732090862,0.595721692191
PB2015.1991.1,1.403,0.13012896174859673,0.2515177798271339,0.795350005259
PB2015.2640.1,NA,NA,NA,NA
PB2015.12431.2,3.02733333333,0.45760283687935455,0.646393344683636,0.686545531449
PB2015.15159.1,1.15166666667,0.15789843750000235,0.2376692180738057,0.713676571545
PB2015.6797.2,0.711,0.0528421052631228,0.1393372240602468,0.879227728462
PB2015.12431.1,3.48233333333,0.6086859903382319,0.8192572691508736,0.670338912672
PB2015.6797.1,0.701666666667,0.055685714285757144,0.13080080439680983,0.847101077476
PB2015.1819.1,1.17233333333,0.12581781045752377,0.2003775583268527,0.722911319904
PB2015.1928.3,1.20233333333,0.19746405228759806,0.29206081363340614,0.707170959208
PB2015.15351.7,3.62633333333,0.15041025641016925,0.4812518141393221,0.876805581054
PB2015.9264.2,1.87333333333,0.3783715846995131,0.47826171318262567,0.638902476039
PB2015.228.1,0.564666666667,0.042869369369378386,0.1447189760699954,0.921967517586
PB2015.11279.1,1.26466666667,0.26878095238088573,0.37812205086629896,0.69035099264
PB2015.3178.1,0.780666666667,0.18794771241837224,0.20556551863380665,0.58413521202
PB2015.2199.4,1.738,0.27852722443554917,0.3675541379182655,0.65962942552
PB2015.3358.1,0.564,0.058687500000025004,0.13223369825756193,0.849702697906
PB2015.14375.8,0.832666666667,0.09406806282720942,0.1727113606548868,0.78495508199
PB2015.2199.1,1.736,0.3844691876751108,0.4130545309067099,0.567780020999
PB2015.14375.6,0.843333333333,0.10087953795378712,0.1959056830314173,0.810317238846
PB2015.15515.5,0.782,0.19641071428576787,0.19588469428890526,0.535310028184
PB2015.14375.4,0.846,0.21430232558144185,0.24041531479151543,0.58390305661
PB2015.14375.5,0.773666666667,0.10649435028252541,0.18137689912155408,0.760853028067
PB2015.14375.2,0.872333333333,0.16646453900713828,0.21971174549070596,0.659541607953
PB2015.14375.3,0.920666666667,0.13768264840181504,0.23531118465952844,0.768468617859
PB2015.855.5,1.34533333333,0.41288372093008613,0.3786532293968035,0.496865429605
PB2015.10408.1,1.66666666667,0.22858520900318327,0.3024079871975296,0.655834572271
PB2015.855.1,1.374,0.4007823129252653,0.37204730242649464,0.498239074973
PB2015.9924.2,0.922666666667,0.17758823529417064,0.22532336636952838,0.651066918983
PB2015.9924.1,1.175,0.25835220125788966,0.2749402749331795,0.57037692673
PB2015.15174.2,1.167,0.15580808080804545,0.24336109610959852,0.729486763911
PB2015.15174.1,0.654666666667,0.15758974358976924,0.17114207392532887,0.576891787028
PB2015.7345.9,0.992,0.23981862745099475,0.27910271397302927,0.615366464228
PB2015.15174.5,1.13766666667,0.1645136612022787,0.24260123099772224,0.706929504821
PB2015.7345.4,1.07433333333,0.20099280575538347,0.26940683123399917,0.666203153162
PB2015.7345.7,1.66966666667,0.24451999999999965,0.32205870290767646,0.642181628709
PB2015.15782.2,0.893,0.15343859649122632,0.22910051811201598,0.717741644301
PB2015.7345.3,0.855,0.22534649122806263,0.24727279393858087,0.586665809603
PB2015.13371.2,NA,NA,NA,NA
PB2015.13371.1,1.37266666667,0.2482017543861316,0.3101977914520043,0.616053608132
PB2015.15589.1,NA,NA,NA,NA
PB2015.12814.1,0.801,0.1313259259258889,0.18472578929068864,0.687769567752
PB2015.12814.2,1.64866666667,0.21674678111587986,0.3389063074603571,0.715263107471
PB2015.40.2,1.392,0.3213738317757604,0.3472890641848715,0.582184439584
PB2015.12814.5,1.569,0.4140054644809016,0.4195785051815022,0.552675156328
PB2015.8216.1,3.627,0.5866745098037882,0.7310559503572007,0.623299311035
PB2015.14972.1,0.656,0.20462666666668003,0.19296925074570356,0.503525118916
PB2015.6275.2,1.03233333333,0.07688405797086957,0.25293507231773277,0.920329467688
PB2015.15327.10,1.263,0.13182968369828468,0.23213214318735448,0.75862724901
PB2015.11607.3,0.630333333333,0.052513157894723696,0.1216015379729411,0.852251996817
PB2015.11607.2,1.924,0.2890441176471132,0.35148907282456276,0.600970914949
PB2015.11607.1,1.34933333333,0.17378114478117174,0.258964835444566,0.705685103608
PB2015.1309.1,1.05,0.1595321100917523,0.2514416582045861,0.738744993803
PB2015.16595.1,NA,NA,NA,NA
PB2015.10898.2,1.64566666667,0.26659689922476737,0.4580779954471891,0.761359279368
PB2015.10898.3,2.08033333333,0.03853059581321135,0.17266399084287126,0.946156843565
PB2015.5578.2,0.517333333333,0.014780952380942857,0.0861870222932769,0.971428571429
PB2015.10898.1,1.67766666667,0.24492156862752937,0.3509774964279692,0.669894611702
PB2015.10898.6,1.65033333333,0.23214743589728848,0.4280057333138522,0.781264138319
PB2015.10898.5,1.754,0.07016823899372171,0.2519768809435815,0.925723005491
PB2015.2256.7,NA,NA,NA,NA
PB2015.4495.1,NA,NA,NA,NA
PB2015.2256.1,NA,NA,NA,NA
PB2015.13379.3,0.846,0.024174311926610095,0.10621868942105608,0.953813345403
PB2015.13379.2,0.809333333333,0.046682098765407416,0.14050936427540947,0.906768901133
PB2015.13379.1,0.791666666667,0.08303070175444738,0.16347337513817112,0.800832802782
PB2015.2592.1,1.205,0.23858503401358366,0.2620231466694,0.57614394412
PB2015.11290.2,1.87433333333,0.2614403669725137,0.348741628584933,0.655254767415
PB2015.11290.1,1.87466666667,0.2683597359736238,0.3517497694286278,0.644583155203
PB2015.13976.1,1.711,0.311200647249168,0.4032590435201438,0.655893539385
PB2015.1315.1,3.01633333333,0.1325182795699226,0.4290805927121556,0.917054565081
PB2015.4800.7,NA,NA,NA,NA
PB2015.8886.1,1.00166666667,0.12486538461542307,0.24627913302992793,0.809229466052
PB2015.13426.10,0.823666666667,0.2826018518518334,0.2259010465582247,0.451105613985
PB2015.8549.2,1.48566666667,0.45393478260875425,0.4104635744964441,0.505370668432
PB2015.8549.1,1.56433333333,0.3648240740740653,0.4217758311782701,0.609466694303
PB2015.4807.1,NA,NA,NA,NA
PB2015.1003.5,1.20533333333,0.29747301587298003,0.3182868520239072,0.568513820623
PB2015.1003.4,1.189,0.28661993769471306,0.31454452540184985,0.580144008833
PB2015.1003.2,1.246,0.307301587301519,0.3286174679805989,0.56811707989
PB2015.3204.2,1.09366666667,0.33698198198193685,0.2795946652790824,0.455189543239
PB2015.9254.1,NA,NA,NA,NA
PB2015.12183.9,1.20033333333,0.46892517006816326,0.3318779606950889,0.400591769233
PB2015.9254.3,NA,NA,NA,NA
PB2015.9254.2,NA,NA,NA,NA
PB2015.8529.1,1.05733333333,0.28992982456134303,0.3268114265530222,0.606674012879
PB2015.16581.1,1.07933333333,0.20178282828279392,0.27171815520252546,0.674800087072
PB2015.1928.5,1.213,0.16175187969922555,0.2721410411702724,0.755471861917
PB2015.1182.1,1.352,0.3992797619046553,0.37130469121374254,0.513935327854
PB2015.9449.5,NA,NA,NA,NA
PB2015.11697.1,1.187,0.326825581395336,0.26553693216397867,0.444696388635
PB2015.8003.3,1.16066666667,0.08073333333339999,0.20878684978259104,0.867696322802
PB2015.5148.1,0.704,0.12808505747126206,0.1898779554765628,0.71139929434
PB2015.9123.5,NA,NA,NA,NA
PB2015.9123.1,0.627666666667,0.02915555555557143,0.0921428964631221,0.904058818649
PB2015.9123.2,0.427,0.04928,0.10218687369500484,0.822705627706
PB2015.16561.1,NA,NA,NA,NA
PB2015.16561.2,0.986333333333,0.16680208333331362,0.2574388932264226,0.726306360457
PB2015.2827.4,1.11533333333,0.26488271604923336,0.2927699988943046,0.5907209323
PB2015.6404.1,1.21166666667,0.29860493827176665,0.33077435070903505,0.581267255597
PB2015.7940.1,NA,NA,NA,NA
PB2015.1335.2,NA,NA,NA,NA
PB2015.1335.1,1.16733333333,0.3200428571428486,0.2861437696217504,0.484961622912
PB2015.8720.1,1.54166666667,0.22781132075477925,0.3795211564798894,0.759871776039
PB2015.7960.1,0.946666666667,0.15172499999995,0.21515101785980115,0.688220190037
PB2015.1335.6,1.00133333333,0.11613333333324287,0.18766654317828702,0.687493849434
PB2015.956.5,1.02266666667,0.23527217125384703,0.2389082890382542,0.543019001394
PB2015.956.8,0.832333333333,0.09410591900307477,0.15721188087849222,0.749862634643
PB2015.13639.2,1.318,0.16203645833330155,0.21732151933945157,0.645839694963
