transcript,control_CDS_max,control_CDS_average,control_CDS_std,control_CDS_gini
PB2015.9013.4,1.71333333333,0.1862323943662066,0.31705636425722805,0.753328898977
PB2015.13660.1,2.126,0.31366477272723664,0.37463487779854815,0.61095934523
PB2015.13660.3,2.18133333333,0.3179086174242344,0.37990532946713357,0.610776365593
PB2015.3613.4,1.25333333333,0.3942813725490227,0.33087189271920747,0.472148729844
PB2015.3276.1,1.45,0.3638465829846468,0.30763967738479797,0.468314500478
PB2015.3613.1,1.207,0.37327387914230886,0.3132266481517613,0.471802677285
PB2015.1879.1,4.70133333333,0.205901421366271,0.5842711441564381,0.893011397575
PB2015.3292.1,1.29066666667,0.43101749539601575,0.3176160064667319,0.418381660506
PB2015.3292.2,1.34166666667,0.4070616942909806,0.3302874227774556,0.456074780406
PB2015.1494.2,2.33333333333,0.2527075812270759,0.7251137160836881,0.891696750903
PB2015.16786.1,1.89766666667,0.3937914673045716,0.3989774402750881,0.544452913839
PB2015.8428.1,1.291,0.2649427609427561,0.30328898384639824,0.606238395546
PB2015.1879.2,5.64933333333,0.24946125630440166,0.7042354176332574,0.893003400835
PB2015.15195.1,1.653,0.36560648148145697,0.3461199347593965,0.516606287415
PB2015.15195.2,1.695,0.37056790123458966,0.3523782668104949,0.518463995129
PB2015.6835.1,1.58733333333,0.32688080449572054,0.3270640140077091,0.540256307042
PB2015.5150.1,2.41133333333,0.1671192143935896,0.31981069012034175,0.790847340953
PB2015.14219.1,1.46966666667,0.16009523809519755,0.2613162190082436,0.736977691766
PB2015.15464.1,2.28566666667,0.7380264227643921,0.5707572324620659,0.440557374125
PB2015.15396.2,1.98366666667,0.19404978749236793,0.3185693669530686,0.735363876977
PB2015.15348.1,3.303,0.2974211822658589,0.46783686580346495,0.722149756855
PB2015.10181.1,2.706,0.4537333333333421,0.4372601380231659,0.514401817119
PB2015.6448.2,2.03966666667,0.250985260770949,0.3388918875142925,0.648436862108
PB2015.9258.5,1.46,0.33704476418866447,0.3159888418430506,0.509764613797
PB2015.5272.1,2.082,0.33801699104111393,0.34934840094251607,0.543602001315
PB2015.3176.1,1.41766666667,0.3071339393939182,0.29345656991086294,0.516092698136
PB2015.5815.6,1.58266666667,0.33054689922484154,0.3247740168369038,0.52863951589
PB2015.5815.4,1.58733333333,0.3284370370370179,0.32824354522680693,0.537532681328
PB2015.8626.1,1.87866666667,0.391285714285746,0.3566549790606554,0.503649695251
PB2015.5420.1,2.09033333333,0.20071820448878558,0.3566738373025747,0.765109639181
PB2015.7479.14,1.78466666667,0.36133056937536634,0.3164380231144843,0.480382739183
PB2015.3506.1,1.488,0.4210274914089407,0.33629986029865727,0.450157275786
PB2015.890.1,1.768,0.26337595129371233,0.31636172164854354,0.61784839828
PB2015.11411.1,4.66666666667,0.14219759926113576,0.5845830720744677,0.944346512214
PB2015.10046.1,1.877,0.22692361927148091,0.2961259974857363,0.643549699679
PB2015.14299.20,1.588,0.5917815602836413,0.3981452359124394,0.385216579064
PB2015.10730.6,1.34633333333,0.42668214055447595,0.31667435902486907,0.421747804031
PB2015.10730.5,1.34933333333,0.42738642213641437,0.3170479328977078,0.4215005983
PB2015.14299.23,1.31433333333,0.5286201034736765,0.33138852398776114,0.360148409266
PB2015.6821.6,2.07833333333,0.29381191531259326,0.352014539590512,0.611984224346
PB2015.6821.4,1.99,0.32847900466567603,0.34823970733066784,0.561326602956
PB2015.5809.2,1.514,0.4371033333333381,0.3197726744457747,0.411995488481
PB2015.5809.5,1.46,0.401854000000042,0.30107789360453846,0.421352109638
PB2015.6821.3,1.982,0.33305139720565174,0.33648900994259867,0.536526952837
PB2015.2814.1,1.38566666667,0.180951816745709,0.24869231461116897,0.66826797148
PB2015.12513.2,2.312,0.24067557251905594,0.38139394337013327,0.718337504405
PB2015.5467.5,1.81566666667,0.2563916990920607,0.3066069081614251,0.607624109513
PB2015.5467.4,1.74866666667,0.24756549935146344,0.2960889883149881,0.607473818689
PB2015.9764.1,1.927,0.21311333333336882,0.275999590257344,0.645330396972
PB2015.1342.4,1.918,0.2465830340344941,0.3123670060595779,0.632242157311
PB2015.5467.3,1.77766666667,0.25126977950718277,0.3005618615581009,0.607626410583
PB2015.1342.6,1.93266666667,0.24836054072548697,0.3145902625825792,0.632175191797
PB2015.5466.2,1.90033333333,0.2682896670990135,0.321361829613235,0.6085033378
PB2015.7579.1,1.80766666667,0.24912380268203732,0.3189736252571414,0.633330342907
PB2015.14427.1,1.50866666667,0.3831725589225577,0.3069149859606964,0.448332551918
PB2015.5483.5,1.92933333333,0.196360454943103,0.28480093992110317,0.688447075743
PB2015.9704.3,2.24366666667,0.4129578189300146,0.4123966178849425,0.532502073402
PB2015.9704.1,2.091,0.4015473251028528,0.39129138069384917,0.522676009052
PB2015.8330.4,1.57333333333,0.3262555205047761,0.3107466396031289,0.515563876049
PB2015.2550.18,1.363,0.29783118741062947,0.29439222291468026,0.53594797867
PB2015.12162.2,3.19833333333,0.21410465116282323,0.4491238397313899,0.820257367878
PB2015.1991.5,2.53733333333,0.18453984661552875,0.3045389534569963,0.737981765361
PB2015.12162.1,5.02333333333,0.20994343696030054,0.5609298646058363,0.878576529384
PB2015.2550.13,1.361,0.29739866475921173,0.29361876912864987,0.535241745449
PB2015.2550.10,1.38766666667,0.3031726275631788,0.29922134856816635,0.535064747784
PB2015.9083.3,1.632,0.08521751152073179,0.2077679990373979,0.8632274153
PB2015.11561.3,1.959,0.24778473722102914,0.30216475548134264,0.621005155382
PB2015.1636.1,2.22,0.37279027777784585,0.40112016533095685,0.572302818025
PB2015.10579.1,4.177,0.18362169758306152,0.49564212664812185,0.886237126897
PB2015.10579.2,4.01766666667,0.17643844856674454,0.47627502455291887,0.886292901344
PB2015.1980.2,1.795,0.46044963144965484,0.421694162656669,0.503451174433
PB2015.12338.1,1.74933333333,0.3674875120076656,0.3801925743831016,0.55941242713
PB2015.14521.2,1.62,0.4958210717528201,0.350981382334765,0.398532804421
PB2015.14521.1,1.748,0.5310074074074651,0.38472195607256715,0.407812672757
PB2015.659.2,3.06333333333,0.19438657407413126,0.36553925297827106,0.733427855512
PB2015.9112.5,1.30766666667,0.15092567942316973,0.25194228024666915,0.753388753974
PB2015.659.1,2.87833333333,0.35052380952387213,0.4733671399674114,0.652991535011
PB2015.7577.1,1.91233333333,0.19556418219462113,0.3137431246993204,0.729980389814
PB2015.14966.1,1.60966666667,0.15075487701446058,0.25555186475102637,0.738577090761
PB2015.5145.2,1.53166666667,0.38246690879739753,0.3281295361825849,0.474233792982
PB2015.9112.3,1.25766666667,0.14428452579036938,0.24106803133578078,0.753350219475
PB2015.7571.1,1.428,0.3464909560723493,0.29432434119426426,0.473777770378
PB2015.1064.2,2.036,0.19779614643538418,0.31261405193952074,0.721168655739
PB2015.1064.3,1.971,0.1919479768786393,0.3034290657400472,0.721109810807
PB2015.1064.1,1.937,0.18659884393057807,0.2961429336435205,0.723645808981
PB2015.1064.6,1.88266666667,0.1833522157995318,0.28859214313100373,0.71937785649
PB2015.1064.7,1.901,0.18477598152423902,0.29146335041887705,0.720026178675
PB2015.9545.2,2.67833333333,0.28059779614327274,0.38527491387381696,0.659733460384
PB2015.1064.5,1.877,0.18506281310213604,0.28805626775948956,0.715056934559
PB2015.8406.1,2.15766666667,0.12304525252523758,0.2612325436425718,0.82249315379
PB2015.14070.1,1.802,0.32553693181812215,0.37274918944513336,0.585202075626
PB2015.13701.1,2.22633333333,0.15820319634695548,0.29534852067597395,0.763186003983
PB2015.2836.2,1.86366666667,0.2143903648600616,0.29917236398369246,0.676871824855
PB2015.10096.2,1.831,0.37676984126987295,0.3427756732151267,0.497456720537
PB2015.7436.1,1.60766666667,0.43760457516338896,0.3618552504211137,0.465373966504
PB2015.4669.1,1.296,0.36349016301294923,0.3312123368653007,0.506605394639
PB2015.1279.3,1.9,0.25244786324789664,0.28803671614195947,0.581321508897
PB2015.16302.2,1.623,0.2582672855879725,0.3141798455202981,0.620075892575
PB2015.15774.12,1.40833333333,0.25212183908041985,0.2697005713417509,0.562294001887
PB2015.11288.1,1.59,0.17892510005709605,0.2509944731855667,0.677160895709
PB2015.11288.2,1.43933333333,0.16235734705552488,0.22735275666313076,0.675520206595
PB2015.7862.1,1.75533333333,0.19853341902310231,0.2787657285804269,0.681006500878
PB2015.11288.6,1.479,0.16560777587190273,0.23298596818033424,0.678732257165
PB2015.10750.4,0.974,0.13589298245617368,0.1995857191972656,0.702422198229
PB2015.10750.1,1.29666666667,0.27752638888885706,0.30124623287630603,0.57591105367
PB2015.12717.1,1.905,0.4903188405797712,0.45314650752027996,0.494585111086
PB2015.10565.2,1.75066666667,0.293645358804814,0.29667619319447813,0.543670609075
PB2015.10146.2,1.556,0.33154678362563417,0.3385347717308583,0.546010372924
PB2015.10146.3,1.56733333333,0.33135964912275084,0.3395771913690506,0.547201458312
PB2015.10146.1,1.55366666667,0.33370760233909036,0.33943484200862445,0.544600430173
PB2015.14950.1,2.05133333333,0.14921541950114695,0.28473843987495867,0.793215572777
PB2015.13458.1,1.626,0.3263534212177565,0.36550377141715873,0.591281328683
PB2015.6791.1,1.632,0.28586116700200204,0.3117899646664729,0.571405571945
PB2015.2903.3,1.93966666667,0.13903503787883806,0.2674225231842456,0.788617273446
PB2015.2903.2,1.62766666667,0.11237215909088351,0.21714713061306362,0.789494561658
PB2015.2903.1,1.54466666667,0.10846496212118183,0.2087870091420901,0.788320041248
PB2015.1030.12,2.01666666667,0.3385434782608292,0.3994066669148687,0.612266567133
PB2015.1150.1,1.24866666667,0.44642098765435745,0.30220731058642814,0.385605302427
PB2015.9307.1,1.54033333333,0.43734703947369474,0.35398161934917366,0.45496491972
PB2015.12087.1,2.09466666667,0.34212517433750866,0.3756236345759751,0.576820507331
PB2015.12087.2,2.103,0.3421816596931954,0.3758200011961639,0.576968246815
PB2015.2757.1,1.53,0.5522323717947706,0.38832034059785264,0.401543758199
PB2015.14299.6,1.62166666667,0.6165934959348885,0.406600875316141,0.378104861968
PB2015.14299.1,1.44966666667,0.5541744680851223,0.366607371492659,0.379391883631
PB2015.14299.3,1.39066666667,0.5493192904656297,0.35124237747714115,0.367158610373
PB2015.14299.2,1.416,0.5615683665927792,0.3589468759622916,0.367049850676
PB2015.133.1,2.156,0.16145339966833233,0.30939121692225185,0.790227599098
PB2015.133.2,1.771,0.13272968490883083,0.25407818187999104,0.790059383725
PB2015.14299.9,1.371,0.5417361419069467,0.3478955174458865,0.368751749238
PB2015.14299.8,1.42733333333,0.5474312056738118,0.3623052679798634,0.379504869389
PB2015.2096.3,1.42766666667,0.4298333333333144,0.32186702111297527,0.422063229157
PB2015.353.2,1.451,0.176750915750935,0.2386481753366801,0.659542678197
PB2015.13736.1,1.908,0.25402899432285286,0.31625018526653553,0.623535245756
PB2015.6496.1,1.45933333333,0.4463458110516439,0.3420233325876592,0.435018665323
PB2015.6496.3,1.49333333333,0.3577037037037606,0.3531884307545839,0.541609949946
PB2015.9317.3,1.44633333333,0.19857153075815237,0.27873619472034683,0.676475888415
PB2015.3631.1,1.47233333333,0.4283743443013997,0.3199031588829631,0.419969190639
PB2015.9317.1,1.47566666667,0.20245572354217495,0.2842804116207129,0.676352943836
PB2015.9317.6,2.24166666667,0.3081691864650547,0.43353952333349977,0.677325915458
PB2015.9317.5,1.66533333333,0.22681065514747084,0.31822854396331796,0.676313076772
PB2015.9317.4,1.54566666667,0.2110871130309704,0.2959924070146876,0.676041357892
PB2015.6237.11,1.40433333333,0.3067169441723664,0.3155261691016263,0.553586122505
PB2015.6237.10,1.529,0.3318376344086196,0.31933333077904336,0.520120875134
PB2015.10134.1,1.66033333333,0.5151717902350536,0.37641723302355096,0.415129323203
PB2015.13280.1,1.69166666667,0.3208150537634368,0.3329429473307473,0.549138338799
PB2015.15590.8,1.74866666667,0.5699538341158364,0.43444488375820495,0.432766274791
PB2015.2971.1,1.949,0.4295756613757225,0.38114832458457165,0.48675097079
PB2015.14661.1,1.79566666667,0.36464393939389855,0.34854808986432034,0.517309061847
PB2015.3389.1,3.403,0.39231372549005883,0.6971171534873214,0.776664642785
PB2015.2639.2,1.97766666667,0.2773597033374035,0.30755608779776905,0.578992230302
PB2015.7187.1,1.90233333333,0.4606440129449357,0.3823774522218287,0.462706740043
PB2015.15120.3,1.975,0.2577277167277308,0.3427891023330174,0.641171377479
PB2015.2639.8,1.97133333333,0.2768691800577238,0.3070818393570497,0.579092049572
PB2015.8784.1,1.62266666667,0.19151993620414592,0.2815206009369981,0.696195936566
PB2015.7353.2,1.77366666667,0.23489555555555555,0.34410535166148093,0.695831759216
PB2015.7543.1,1.991,0.23474730538918528,0.3531964042159814,0.70442094985
PB2015.7543.2,1.693,0.18959481037917603,0.29048534172799867,0.711439015071
PB2015.9869.1,1.358,0.36609615384616756,0.32148840995364236,0.487551607029
PB2015.11274.4,1.65666666667,0.2485253333334059,0.30318934916505125,0.61184437439
PB2015.12552.1,1.77866666667,0.335254016064244,0.3118479720921748,0.504160447211
PB2015.4519.19,1.89466666667,0.33541926425160296,0.3124378702054227,0.510730169161
PB2015.4519.16,1.94533333333,0.3492807635829608,0.3172495392722589,0.499217933614
PB2015.5779.2,2.89566666667,0.2033823682837496,0.4038676186721852,0.80641777983
PB2015.4519.15,1.88733333333,0.36334685990335447,0.3137010074783433,0.47879804301
PB2015.9625.1,1.46333333333,0.20372296099290907,0.2893285318504406,0.68665692579
PB2015.4519.10,1.95233333333,0.4072523510971828,0.3356607392820534,0.459040059607
PB2015.4519.11,1.86733333333,0.3606119162640933,0.3111594779650873,0.478524559934
PB2015.15590.3,1.40633333333,0.478695686274525,0.3503663687634389,0.417529833325
PB2015.16378.1,2.16166666667,0.3016632390745056,0.3933642653947634,0.648835970109
PB2015.9887.2,1.40166666667,0.46613764510781447,0.33106804793573835,0.402870431942
PB2015.9887.1,1.60466666667,0.5191555555555855,0.36076084375178363,0.394702965511
PB2015.16378.2,1.93766666667,0.27230162810625197,0.35398524582914415,0.648108175729
PB2015.8702.1,1.36066666667,0.48420383693051583,0.33353355260415896,0.389545116073
PB2015.10983.3,1.378,0.29027752293577297,0.28408549100971997,0.529944052556
PB2015.10983.2,1.372,0.2922181372549062,0.283054542214121,0.526761300033
PB2015.10983.1,1.40633333333,0.28715184778626596,0.2907765156693965,0.546173330456
PB2015.14968.1,1.49733333333,0.19184480050259065,0.254152578472485,0.660776687675
PB2015.16205.1,2.05666666667,0.4920712871287672,0.4644008929983589,0.521300585245
PB2015.16757.2,4.68733333333,0.26240192043909055,0.7570779034271264,0.899944804323
PB2015.16757.3,3.46933333333,0.18975857338806582,0.55107599139982,0.899159789859
PB2015.2625.8,1.36833333333,0.258360328638506,0.266504515795585,0.550797127956
PB2015.7121.1,1.50266666667,0.38428061019669524,0.30860226019451265,0.450496221835
PB2015.11160.2,1.56766666667,0.498776371308055,0.38666825520384107,0.438422449213
PB2015.7121.4,1.49633333333,0.3864671737389864,0.31156165876537356,0.452827205406
PB2015.14400.4,1.75,0.27500836120400335,0.33999701799463333,0.631924117996
PB2015.6133.1,1.71,0.18468728908884502,0.29670859980886716,0.727916061142
PB2015.2625.1,1.32833333333,0.25208802816902715,0.25989959027307136,0.550402923175
PB2015.2625.2,1.33566666667,0.253414319248838,0.2613139905501926,0.550479225109
PB2015.2625.3,1.34366666667,0.25494953051647645,0.2628317342632714,0.550429174253
PB2015.2625.5,1.34266666667,0.25528755868545666,0.2630656850180102,0.55027368644
PB2015.10007.4,1.5,0.35605629877365985,0.3003049236749994,0.468755615292
PB2015.2625.7,1.347,0.2556631455399412,0.26357331503333165,0.550422001768
PB2015.12706.21,1.722,0.2762361830742383,0.3137718698838535,0.592673556761
PB2015.14460.1,2.159,0.17529062870702133,0.3373253814416894,0.786192414055
PB2015.16697.1,1.43266666667,0.45148640248644656,0.3416931069938737,0.430012349322
PB2015.6225.1,1.68566666667,0.2505608820709299,0.30145894385232586,0.613000248503
PB2015.6225.3,1.661,0.24661808884628636,0.29686031611409286,0.613138047122
PB2015.6225.6,1.664,0.2467654202620314,0.2972349191311024,0.613438573565
PB2015.9210.1,6.73466666667,0.40531167268330925,0.9365154886035963,0.844486257174
PB2015.5773.3,1.679,0.3128895921237487,0.29907443602491934,0.517347934516
PB2015.1801.1,4.697,0.427920693928264,0.8382942833906257,0.794369683017
PB2015.11947.5,1.36366666667,0.3689379036264436,0.33006039372543916,0.493962987538
PB2015.7403.14,1.335,0.39149162861492,0.31064556324274845,0.445075049277
PB2015.13593.3,2.04033333333,0.20647438330167608,0.31282335954551804,0.70517472784
PB2015.7403.12,1.32533333333,0.3992614678899436,0.31025123559476564,0.435573855904
PB2015.11846.1,1.43466666667,0.587939068100459,0.34689735206613453,0.335468663094
PB2015.244.1,1.55333333333,0.5380622568093372,0.3641183935363703,0.386755623403
PB2015.14828.4,2.50933333333,0.1856589047002885,0.37601472458328644,0.811165805457
PB2015.2498.1,1.75033333333,0.21143129062211602,0.29815350783787353,0.682874078124
PB2015.15209.1,1.37233333333,0.11236822773187052,0.24050697271528707,0.830765511719
PB2015.15209.2,1.611,0.13219100091832509,0.28257138124030223,0.830229653122
PB2015.4589.2,2.22766666667,0.5315668498169303,0.515153347476794,0.528629872017
PB2015.6581.1,1.73233333333,0.19963814051770415,0.3200343526250123,0.730803447299
PB2015.224.4,1.456,0.24967927170860924,0.2979070743667943,0.609679253788
PB2015.224.2,1.334,0.22895378151261472,0.27285164773809906,0.609399763649
PB2015.11495.1,2.81133333333,0.18649164768410367,0.3599069976308561,0.780930526508
PB2015.11495.2,2.788,0.18568071374335923,0.35771233779188627,0.78026289094
PB2015.11495.3,2.78333333333,0.18462794229306947,0.35623915936832434,0.780813676176
PB2015.11318.1,1.77266666667,0.13118306010931843,0.26406439333926834,0.806420084997
PB2015.6942.4,2.37733333333,0.4306796657381513,0.3976520961285855,0.495983690249
PB2015.12509.3,3.77333333333,0.39721223470641953,0.7286054379504264,0.778885029273
PB2015.12509.2,3.31366666667,0.35268664169796254,0.6466748094787665,0.778740567466
PB2015.15229.1,4.478,0.34866888150606645,0.6454783804309536,0.776249823149
PB2015.6942.1,2.40433333333,0.43614670380688403,0.4025013382417462,0.49580824212
PB2015.4728.3,1.31733333333,0.2806257796257971,0.3026462704511318,0.572708944643
PB2015.4728.1,1.52133333333,0.35297071129705104,0.3462290138881537,0.531216500579
PB2015.14853.1,2.25833333333,0.2754137205387689,0.3361640936072865,0.618448285166
PB2015.4221.10,1.90366666667,0.1884037610619336,0.29757838812699416,0.725298709003
PB2015.7062.2,1.79633333333,0.33860067114094405,0.35902887873252975,0.559922545943
PB2015.521.4,1.66933333333,0.1962976445396317,0.3097562551095212,0.72470987959
PB2015.12937.2,4.26266666667,0.36261884265901,0.7075351707151556,0.803150498306
PB2015.13066.1,2.50133333333,0.21512921240131264,0.3525434903213206,0.740308975865
PB2015.1547.1,1.69066666667,0.2463669515669044,0.29876270460964216,0.617865444343
PB2015.11878.4,1.771,0.24782317927173195,0.33866877079451174,0.667022146511
PB2015.425.1,1.31233333333,0.4349346938775485,0.3052106900972358,0.40029035047
PB2015.3180.2,1.44833333333,0.22941521918933783,0.27851517448907986,0.621128398453
PB2015.3180.1,1.40666666667,0.22210876757657816,0.2697528377808897,0.621375729742
PB2015.425.2,1.244,0.4165006802720923,0.2957238663036393,0.404656208901
PB2015.14457.5,1.36633333333,0.35074967061927276,0.3112984489773163,0.484283742321
PB2015.14457.4,1.63666666667,0.4242318840580817,0.372723629020292,0.480400072788
PB2015.14457.7,1.55566666667,0.38466007905133065,0.3498004129473732,0.495070413545
PB2015.14457.6,1.72066666667,0.27782222222217917,0.3971518028488848,0.697768107103
PB2015.14457.1,1.606,0.411324110671896,0.36489889396029807,0.483948520317
PB2015.276.2,0.985,0.10153256704980057,0.17271452287126082,0.752844068532
PB2015.276.1,1.109,0.1394352941176,0.22816794080624822,0.740258283536
PB2015.14457.2,1.56033333333,0.3936060606059539,0.3532498059449412,0.489050611929
PB2015.539.10,3.42666666667,0.18360882604967604,0.40122367198091163,0.822457890992
PB2015.10734.3,1.44466666667,0.30510791589362307,0.3018249945853448,0.530091444098
PB2015.15897.34,1.39733333333,0.43503877139977826,0.30314596263721993,0.397029630743
PB2015.7332.1,1.50233333333,0.4651298116298154,0.3418736604654813,0.418538795829
PB2015.15897.32,1.40233333333,0.4182890812891113,0.3099553278147521,0.422193983882
PB2015.15897.33,1.40666666667,0.4208092369478146,0.3111756630288764,0.420252929231
PB2015.13355.8,1.814,0.4683752380952677,0.38794157654922584,0.461602761667
PB2015.1913.3,2.044,0.16189958158997703,0.30273425776963564,0.777187605587
PB2015.10734.1,1.44766666667,0.3047804576376768,0.3012313235438248,0.52981231001
PB2015.10011.1,1.649,0.3571173553719191,0.3057288793363548,0.472121603816
PB2015.15176.1,2.382,0.19766175989530127,0.35022175098661557,0.758953155667
PB2015.6668.1,1.83933333333,0.19156640793441163,0.29740744941700326,0.720316855339
PB2015.13355.3,1.32933333333,0.38389403973508185,0.3011325149640483,0.441698346625
PB2015.13355.5,1.46266666667,0.38808571428569627,0.3202296947738144,0.460150846822
PB2015.13355.4,1.54333333333,0.40967809523805904,0.3373553152955853,0.459482759651
PB2015.13355.6,1.426,0.3789523809523534,0.3126062033410033,0.460040943525
PB2015.4007.2,2.02933333333,0.24639675516223325,0.3471208306922898,0.671545748706
PB2015.7231.1,1.638,0.228076068376134,0.3120720881955673,0.669058310227
PB2015.7062.1,1.812,0.4052852760736279,0.356806243461178,0.47886531245
PB2015.11389.1,1.741,0.30032156862731957,0.37787330108084805,0.631124440409
PB2015.6237.3,1.45533333333,0.2882585301837552,0.3288892197346293,0.600677147144
PB2015.6237.6,1.541,0.33022222222230135,0.31834516403635293,0.520622451923
PB2015.8838.3,2.19266666667,0.33271943573669543,0.4126270537812319,0.626821202411
PB2015.15607.1,1.54533333333,0.47950528338136894,0.36861572305713497,0.431173604588
PB2015.8838.1,2.307,0.35717659352143366,0.4440496532539191,0.627856950804
PB2015.13780.3,3.21066666667,0.29098144654094626,0.49355278729706675,0.751571517874
PB2015.2724.1,1.901,0.21712915806379,0.2804799389709959,0.644463113653
PB2015.8838.4,2.23166666667,0.33791170323933434,0.41929736557615144,0.626874700731
PB2015.7835.1,1.87633333333,0.2149393939393764,0.3289397077946411,0.7166140273
PB2015.10591.2,1.577,0.3249984695439344,0.29748392141317637,0.501368569954
PB2015.10591.3,1.63666666667,0.34388705234158834,0.3091068725603501,0.492765230529
PB2015.9585.1,2.10666666667,0.19389254766025996,0.35821368981654605,0.779730298497
PB2015.258.1,2.284,0.18244944363810842,0.3280655578145749,0.757805570104
PB2015.1132.6,1.46766666667,0.30352915766737876,0.3051450552268224,0.540534585232
PB2015.1132.7,1.30466666667,0.3144633385335131,0.2841416985463916,0.4945139445
PB2015.1132.4,1.36266666667,0.32853042121685927,0.29680011632455156,0.494443387058
PB2015.1132.2,1.587,0.38354862194486156,0.3445994875672545,0.492348929115
PB2015.1132.3,1.33833333333,0.3227129485179182,0.2915767592333433,0.494501588058
PB2015.11548.1,1.38233333333,0.4410898268398119,0.3178686218964514,0.409557545954
PB2015.1132.1,1.49733333333,0.3103520518358768,0.3122486466138719,0.540946374169
PB2015.9634.4,1.56733333333,0.09798806244263361,0.22253226846785212,0.840806116539
PB2015.1132.9,1.301,0.3144040561622419,0.28383297145452546,0.494207464011
PB2015.3208.1,1.51033333333,0.2795890034363458,0.32223522697805357,0.607307701606
PB2015.3208.2,1.393,0.26688316151207425,0.3076612083272039,0.607371733359
PB2015.3208.3,1.408,0.26897319587628865,0.310021504580182,0.607364571061
PB2015.11381.1,1.793,0.35891713221609856,0.3657000127704765,0.544868562541
PB2015.13607.10,1.604,0.39779729729727226,0.3191975776008133,0.450586038209
PB2015.16658.6,2.11033333333,0.15756095238095427,0.31211386800699137,0.797890720188
PB2015.1132.11,1.34466666667,0.322505913978465,0.2966485438480195,0.502257380487
PB2015.16658.4,2.22133333333,0.17124014336912702,0.33612965214034396,0.796154813826
PB2015.6652.1,1.445,0.3446339969372204,0.2870303970350497,0.463737935953
PB2015.6652.6,1.384,0.3254505082931862,0.2743132729504856,0.468588342028
PB2015.6652.4,1.41133333333,0.33609844836810965,0.2817825516155411,0.466648349156
PB2015.2197.9,1.331,0.2997775603392591,0.2923285046859796,0.528925482372
PB2015.6652.8,1.41,0.32117850637518813,0.28208347655769717,0.487932806605
PB2015.6652.9,1.39533333333,0.32812413055108974,0.27649051474683944,0.468467050941
PB2015.16606.1,3.86566666667,0.15613351254467742,0.5665275333407916,0.935106806416
PB2015.11576.1,1.78,0.4031617647059559,0.36070210104050743,0.491243589812
PB2015.11576.2,1.43466666667,0.20773731343287968,0.32331182056582974,0.732348231254
PB2015.15372.1,2.39933333333,0.2745782312925479,0.43720093347279787,0.726119163196
PB2015.3725.1,2.09866666667,0.17600703605984036,0.293254783213843,0.738881446857
PB2015.2268.1,1.59966666667,0.37446321839068625,0.3433629933449758,0.492044778696
PB2015.187.1,1.346,0.3918875739644696,0.31600314662239676,0.452751995102
PB2015.5594.1,1.633,0.40146060606058653,0.4265723223860864,0.57066226767
PB2015.803.3,1.41433333333,0.145441666666685,0.24822596994024104,0.752332063256
PB2015.803.2,2.22133333333,0.11995895424835844,0.2453874598695394,0.807318697972
PB2015.5984.1,2.044,0.27520959792479033,0.3293289378785249,0.61031939287
PB2015.12540.1,1.29533333333,0.2764313232830452,0.2830356267295729,0.544829094893
PB2015.13268.1,1.83333333333,0.19494439879484157,0.28359330222067775,0.686166663658
PB2015.13268.2,1.84033333333,0.19548233360723444,0.2845161010276032,0.686432896614
PB2015.8385.1,1.18166666667,0.3679406779661177,0.3048115199728005,0.465721261835
PB2015.8385.3,1.241,0.3887005649717328,0.32171009549381313,0.465764874305
PB2015.6615.1,1.52033333333,0.27319592198580483,0.3029108863250471,0.58158841578
PB2015.5721.10,1.343,0.3694958123952737,0.2892998746743239,0.437161987353
PB2015.8551.4,1.42766666667,0.4173108614232511,0.32699176973228544,0.434554106375
PB2015.8551.5,1.42066666667,0.415284644194813,0.32514755528932826,0.434365002505
PB2015.4202.1,1.47733333333,0.17054934823095275,0.252409682978518,0.695862671762
PB2015.4032.1,1.677,0.5554394366197746,0.3734824044396704,0.384151678948
PB2015.8551.2,1.47733333333,0.4330730337078144,0.33822792813436364,0.433485386835
PB2015.8551.3,1.51166666667,0.4421198501872416,0.3459858203498298,0.434200760054
PB2015.11923.2,1.25733333333,0.44244067796606756,0.3542230870260678,0.451769579175
PB2015.11923.3,1.31666666667,0.46120903954796494,0.3717683699529846,0.454598119658
PB2015.15665.1,1.946,0.3538392694063452,0.39730767788759463,0.590278594981
PB2015.4855.2,1.78233333333,0.23422543059772039,0.32352851044408953,0.670473677363
PB2015.4855.5,1.80966666667,0.24903557312256128,0.34734908642891077,0.678398824095
PB2015.13036.1,2.73333333333,0.21863746349595156,0.32809807794434653,0.686260292383
PB2015.4855.8,1.804,0.21866857142860424,0.3095850012714829,0.679988159386
PB2015.9127.2,2.52966666667,0.23114372746487552,0.31406225336871596,0.656622214105
PB2015.6609.6,1.60866666667,0.2721643835615418,0.41398827373021735,0.728441926762
PB2015.6609.4,1.47933333333,0.44030913978488523,0.39585403267517466,0.501930373234
PB2015.6609.5,1.38366666667,0.4319287634408355,0.37132950838346646,0.483281917144
PB2015.6609.2,1.61333333333,0.4658293010752161,0.4316727362691784,0.514434685045
PB2015.6609.3,1.45933333333,0.42114247311826747,0.3906400608242263,0.514793199584
PB2015.6609.1,1.42766666667,0.41429166666670036,0.3815046570770152,0.511777210746
PB2015.9512.1,1.623,0.35185504971222,0.320045755533732,0.495664651404
PB2015.16662.1,1.634,0.30821473684216566,0.2970731167492429,0.52201898306
